"YEAR","GEOID","under5","fiveto17","NAME"
2000,25025120700,108,228,"Census Tract 1207"
2000,25025130101,364,518,"Census Tract 1301.01"
2000,25025130200,267,666,"Census Tract 1302"
2000,25025130300,259,626,"Census Tract 1303"
2000,25025130402,223,469,"Census Tract 1304.02"
2000,25025130404,212,399,"Census Tract 1304.04"
2000,25025130406,396,743,"Census Tract 1304.06"
2000,25025140102,285,764,"Census Tract 1401.02"
2000,25025140105,251,735,"Census Tract 1401.05"
2000,25025140106,188,541,"Census Tract 1401.06"
2000,25025140107,198,569,"Census Tract 1401.07"
2000,25025140201,130,278,"Census Tract 1402.01"
2000,25025140202,377,952,"Census Tract 1402.02"
2000,25025140300,429,1244,"Census Tract 1403"
2000,25025140400,547,1612,"Census Tract 1404"
2000,25025980101,5,4,"Census Tract 9801.01"
2000,25025980300,,,"Census Tract 9803"
2000,25025980700,,,"Census Tract 9807"
2000,25025980900,,,"Census Tract 9809"
2000,25025981000,,,"Census Tract 9810"
2000,25025981100,11,33,"Census Tract 9811"
2000,25025981201,,,"Census Tract 9812.01"
2000,25025981202,,,"Census Tract 9812.02"
2000,25025981300,,,"Census Tract 9813"
2000,25025981501,,,"Census Tract 9815.01"
2000,25025981502,,,"Census Tract 9815.02"
2000,25025981600,,,"Census Tract 9816"
2000,25025981700,,,"Census Tract 9817"
2000,25025981800,,,"Census Tract 9818"
2000,25025981900,,,"Census Tract 9819"
2000,25025990101,,,"Census Tract 9901.01"
2000,25025999999,,,"Census Tract 9999.99"
2010,25025000101,99,150,"Census Tract 1.01"
2010,25025000102,131,199,"Census Tract 1.02"
2010,25025000201,178,261,"Census Tract 2.01"
2010,25025000202,201,455,"Census Tract 2.02"
2010,25025000301,95,178,"Census Tract 3.01"
2010,25025000302,116,194,"Census Tract 3.02"
2010,25025000401,175,229,"Census Tract 4.01"
2010,25025000402,155,211,"Census Tract 4.02"
2010,25025000502,55,30,"Census Tract 5.02"
2010,25025000503,32,22,"Census Tract 5.03"
2010,25025000505,36,35,"Census Tract 5.05"
2010,25025000506,46,44,"Census Tract 5.06"
2010,25025000601,137,158,"Census Tract 6.01"
2010,25025000603,50,118,"Census Tract 6.03"
2010,25025000604,92,216,"Census Tract 6.04"
2010,25025000701,74,98,"Census Tract 7.01"
2010,25025000703,35,23,"Census Tract 7.03"
2010,25025000704,114,129,"Census Tract 7.04"
2010,25025000804,117,196,"Census Tract 8.04"
2010,25025000805,134,224,"Census Tract 8.05"
2010,25025000806,41,48,"Census Tract 8.06"
2010,25025000807,46,54,"Census Tract 8.07"
2010,25025010103,3,16,"Census Tract 101.03"
2010,25025010104,60,43,"Census Tract 101.04"
2010,25025010204,16,15,"Census Tract 102.04"
2010,25025010205,64,55,"Census Tract 102.05"
2010,25025010206,27,23,"Census Tract 102.06"
2010,25025010300,35,99,"Census Tract 103"
2010,25025010403,48,57,"Census Tract 104.03"
2010,25025010404,26,58,"Census Tract 104.04"
2010,25025010405,47,73,"Census Tract 104.05"
2010,25025010408,21,25,"Census Tract 104.08"
2010,25025010500,63,52,"Census Tract 105"
2010,25025010600,129,50,"Census Tract 106"
2010,25025010701,62,49,"Census Tract 107.01"
2010,25025010702,78,87,"Census Tract 107.02"
2010,25025010801,94,81,"Census Tract 108.01"
2010,25025010802,98,107,"Census Tract 108.02"
2010,25025020101,190,274,"Census Tract 201.01"
2010,25025020200,73,82,"Census Tract 202"
2010,25025020301,77,40,"Census Tract 203.01"
2010,25025020302,29,28,"Census Tract 203.02"
2010,25025020304,14,15,"Census Tract 203.04"
2010,25025020305,98,101,"Census Tract 203.05"
2010,25025030100,34,28,"Census Tract 301"
2010,25025030200,22,46,"Census Tract 302"
2010,25025030301,37,31,"Census Tract 303.01"
2010,25025030302,63,52,"Census Tract 303.02"
2010,25025030400,83,107,"Census Tract 304"
2010,25025030500,55,58,"Census Tract 305"
2010,25025040100,135,102,"Census Tract 401"
2010,25025040200,156,277,"Census Tract 402"
2010,25025040300,302,341,"Census Tract 403"
2010,25025040401,146,257,"Census Tract 404.01"
2010,25025040600,116,124,"Census Tract 406"
2010,25025040801,239,490,"Census Tract 408.01"
2010,25025050101,444,886,"Census Tract 501.01"
2010,25025050200,502,830,"Census Tract 502"
2010,25025050300,150,367,"Census Tract 503"
2010,25025050400,164,247,"Census Tract 504"
2010,25025050500,165,241,"Census Tract 505"
2010,25025050600,162,269,"Census Tract 506"
2010,25025050700,371,640,"Census Tract 507"
2010,25025050901,369,629,"Census Tract 509.01"
2010,25025051000,247,591,"Census Tract 510"
2010,25025051101,362,983,"Census Tract 511.01"
2010,25025051200,156,251,"Census Tract 512"
2010,25025060101,109,192,"Census Tract 601.01"
2010,25025060200,76,128,"Census Tract 602"
2010,25025060301,93,175,"Census Tract 603.01"
2010,25025060400,151,274,"Census Tract 604"
2010,25025060501,127,178,"Census Tract 605.01"
2010,25025060601,32,30,"Census Tract 606.01"
2010,25025060602,2,2,"Census Tract 606.02"
2010,25025060603,19,18,"Census Tract 606.03"
2010,25025060604,10,9,"Census Tract 606.04"
2010,25025060700,153,565,"Census Tract 607"
2010,25025060800,140,201,"Census Tract 608"
2010,25025061000,252,602,"Census Tract 610"
2010,25025061101,209,504,"Census Tract 611.01"
2010,25025061201,58,68,"Census Tract 612.01"
2010,25025061202,,,"Census Tract 612.02"
2010,25025061203,44,51,"Census Tract 612.03"
2010,25025061204,20,24,"Census Tract 612.04"
2010,25025070102,92,80,"Census Tract 701.02"
2010,25025070103,,,"Census Tract 701.03"
2010,25025070104,52,45,"Census Tract 701.04"
2010,25025070201,59,186,"Census Tract 702.01"
2010,25025070202,106,225,"Census Tract 702.02"
2010,25025070301,78,57,"Census Tract 703.01"
2010,25025070302,67,49,"Census Tract 703.02"
2010,25025070402,52,313,"Census Tract 704.02"
2010,25025070501,110,176,"Census Tract 705.01"
2010,25025070502,179,285,"Census Tract 705.02"
2010,25025070600,123,110,"Census Tract 706"
2010,25025070700,114,191,"Census Tract 707"
2010,25025070801,49,49,"Census Tract 708.01"
2010,25025070802,117,120,"Census Tract 708.02"
2010,25025070901,73,130,"Census Tract 709.01"
2010,25025070902,134,239,"Census Tract 709.02"
2010,25025071101,141,152,"Census Tract 711.01"
2010,25025071201,202,358,"Census Tract 712.01"
2010,25025080100,129,286,"Census Tract 801"
2010,25025080300,150,375,"Census Tract 803"
2010,25025080401,231,469,"Census Tract 804.01"
2010,25025080500,296,652,"Census Tract 805"
2010,25025080601,130,362,"Census Tract 806.01"
2010,25025080801,165,605,"Census Tract 808.01"
2010,25025080900,75,131,"Census Tract 809"
2010,25025081001,198,464,"Census Tract 810.01"
2010,25025081101,27,55,"Census Tract 811.01"
2010,25025081102,85,172,"Census Tract 811.02"
2010,25025081200,288,752,"Census Tract 812"
2010,25025081301,139,390,"Census Tract 813.01"
2010,25025081302,190,531,"Census Tract 813.02"
2010,25025081400,154,369,"Census Tract 814"
2010,25025081500,113,376,"Census Tract 815"
2010,25025081700,239,828,"Census Tract 817"
2010,25025081800,235,531,"Census Tract 818"
2010,25025081900,216,607,"Census Tract 819"
2010,25025082000,188,515,"Census Tract 820"
2010,25025082100,460,1121,"Census Tract 821"
2010,25025090100,335,977,"Census Tract 901"
2010,25025090200,196,579,"Census Tract 902"
2010,25025090300,332,747,"Census Tract 903"
2010,25025090400,303,848,"Census Tract 904"
2010,25025090600,164,489,"Census Tract 906"
2010,25025090700,197,437,"Census Tract 907"
2010,25025090901,193,392,"Census Tract 909.01"
2010,25025091001,128,332,"Census Tract 910.01"
2010,25025091100,289,631,"Census Tract 911"
2010,25025091200,274,476,"Census Tract 912"
2010,25025091300,164,546,"Census Tract 913"
2010,25025091400,187,530,"Census Tract 914"
2010,25025091500,340,843,"Census Tract 915"
2010,25025091600,233,622,"Census Tract 916"
2010,25025091700,246,656,"Census Tract 917"
2010,25025091800,241,782,"Census Tract 918"
2010,25025091900,289,878,"Census Tract 919"
2010,25025092000,353,939,"Census Tract 920"
2010,25025092101,440,1110,"Census Tract 921.01"
2010,25025092200,190,593,"Census Tract 922"
2010,25025092300,214,628,"Census Tract 923"
2010,25025092400,411,1224,"Census Tract 924"
2010,25025100100,483,1276,"Census Tract 1001"
2010,25025100200,208,612,"Census Tract 1002"
2010,25025100300,218,699,"Census Tract 1003"
2010,25025100400,316,843,"Census Tract 1004"
2010,25025100500,394,1157,"Census Tract 1005"
2010,25025100601,333,815,"Census Tract 1006.01"
2010,25025100603,113,258,"Census Tract 1006.03"
2010,25025100700,286,588,"Census Tract 1007"
2010,25025100800,315,742,"Census Tract 1008"
2010,25025100900,248,632,"Census Tract 1009"
2010,25025101001,343,882,"Census Tract 1010.01"
2010,25025101002,316,877,"Census Tract 1010.02"
2010,25025101101,214,729,"Census Tract 1011.01"
2010,25025101102,304,929,"Census Tract 1011.02"
2010,25025110104,131,316,"Census Tract 1101.04"
2010,25025110105,111,274,"Census Tract 1101.05"
2010,25025110106,76,188,"Census Tract 1101.06"
2010,25025110201,152,340,"Census Tract 1102.01"
2010,25025110301,144,416,"Census Tract 1103.01"
2010,25025110401,245,623,"Census Tract 1104.01"
2010,25025110403,266,646,"Census Tract 1104.03"
2010,25025110501,232,453,"Census Tract 1105.01"
2010,25025110502,234,528,"Census Tract 1105.02"
2010,25025110601,157,363,"Census Tract 1106.01"
2010,25025110607,302,516,"Census Tract 1106.07"
2010,25025120103,118,153,"Census Tract 1201.03"
2010,25025120104,143,235,"Census Tract 1201.04"
2010,25025120105,114,321,"Census Tract 1201.05"
2010,25025120201,215,288,"Census Tract 1202.01"
2010,25025120301,287,575,"Census Tract 1203.01"
2010,25025120400,298,375,"Census Tract 1204"
2010,25025120500,139,282,"Census Tract 1205"
2010,25025120600,136,132,"Census Tract 1206"
2010,25025120700,105,102,"Census Tract 1207"
2010,25025130101,426,641,"Census Tract 1301.01"
2010,25025130200,293,591,"Census Tract 1302"
2010,25025130300,275,707,"Census Tract 1303"
2010,25025130402,266,594,"Census Tract 1304.02"
2010,25025130404,145,331,"Census Tract 1304.04"
2010,25025130406,576,961,"Census Tract 1304.06"
2010,25025140102,276,852,"Census Tract 1401.02"
2010,25025140105,206,650,"Census Tract 1401.05"
2010,25025140106,154,387,"Census Tract 1401.06"
2010,25025140107,132,420,"Census Tract 1401.07"
2010,25025140201,131,338,"Census Tract 1402.01"
2010,25025140202,361,1010,"Census Tract 1402.02"
2010,25025140300,365,1104,"Census Tract 1403"
2010,25025140400,441,1304,"Census Tract 1404"
2010,25025980101,4,1,"Census Tract 9801.01"
2010,25025980300,1,3,"Census Tract 9803"
2010,25025980700,0,0,"Census Tract 9807"
2010,25025980900,,,"Census Tract 9809"
2010,25025981000,,,"Census Tract 9810"
2010,25025981100,7,43,"Census Tract 9811"
2010,25025981201,0,0,"Census Tract 9812.01"
2010,25025981202,0,0,"Census Tract 9812.02"
2010,25025981300,,,"Census Tract 9813"
2010,25025981501,0,0,"Census Tract 9815.01"
2010,25025981502,,,"Census Tract 9815.02"
2010,25025981600,0,0,"Census Tract 9816"
2010,25025981700,0,0,"Census Tract 9817"
2010,25025981800,4,3,"Census Tract 9818"
2010,25025981900,,,"Census Tract 9819"
2010,25025990101,,,"Census Tract 9901.01"
2010,25025999999,,,"Census Tract 9999.99"
2020,25025000101,66,87,"Census Tract 1.01"
2020,25025000102,172,432,"Census Tract 1.02"
2020,25025000201,149,259,"Census Tract 2.01"
2020,25025000202,166,462,"Census Tract 2.02"
2020,25025000301,120,144,"Census Tract 3.01"
2020,25025000302,81,169,"Census Tract 3.02"
2020,25025000401,162,252,"Census Tract 4.01"
2020,25025000402,182,244,"Census Tract 4.02"
2020,25025000502,99,143,"Census Tract 5.02"
2020,25025000503,38,40,"Census Tract 5.03"
2020,25025000505,43,74,"Census Tract 5.05"
2020,25025000506,67,56,"Census Tract 5.06"
2020,25025000601,153,188,"Census Tract 6.01"
2020,25025000603,71,226,"Census Tract 6.03"
2020,25025000604,64,137,"Census Tract 6.04"
2020,25025000701,85,113,"Census Tract 7.01"
2020,25025000703,36,46,"Census Tract 7.03"
2020,25025000704,164,219,"Census Tract 7.04"
2020,25025000804,148,367,"Census Tract 8.04"
2020,25025000805,129,160,"Census Tract 8.05"
2020,25025000806,83,45,"Census Tract 8.06"
2020,25025000807,4,9,"Census Tract 8.07"
2020,25025010103,14,16,"Census Tract 101.03"
2020,25025010104,48,69,"Census Tract 101.04"
2020,25025010204,49,48,"Census Tract 102.04"
2020,25025010205,126,134,"Census Tract 102.05"
2020,25025010206,41,38,"Census Tract 102.06"
2020,25025010300,18,26,"Census Tract 103"
2020,25025010403,55,83,"Census Tract 104.03"
2020,25025010404,65,73,"Census Tract 104.04"
2020,25025010405,62,84,"Census Tract 104.05"
2020,25025010408,27,22,"Census Tract 104.08"
2020,25025010500,73,106,"Census Tract 105"
2020,25025010600,136,154,"Census Tract 106"
2020,25025010701,50,88,"Census Tract 107.01"
2020,25025010702,62,100,"Census Tract 107.02"
2020,25025010801,49,96,"Census Tract 108.01"
2020,25025010802,92,142,"Census Tract 108.02"
2020,25025020101,120,303,"Census Tract 201.01"
2020,25025020200,89,107,"Census Tract 202"
2020,25025020301,78,65,"Census Tract 203.01"
2020,25025020302,52,62,"Census Tract 203.02"
2020,25025020304,76,90,"Census Tract 203.04"
2020,25025020305,139,159,"Census Tract 203.05"
2020,25025030100,25,67,"Census Tract 301"
2020,25025030200,26,47,"Census Tract 302"
2020,25025030301,49,78,"Census Tract 303.01"
2020,25025030302,42,57,"Census Tract 303.02"
2020,25025030400,102,146,"Census Tract 304"
2020,25025030500,65,91,"Census Tract 305"
2020,25025040100,148,189,"Census Tract 401"
2020,25025040200,149,289,"Census Tract 402"
2020,25025040300,415,536,"Census Tract 403"
2020,25025040401,215,323,"Census Tract 404.01"
2020,25025040600,243,265,"Census Tract 406"
2020,25025040801,185,502,"Census Tract 408.01"
2020,25025050101,305,804,"Census Tract 501.01"
2020,25025050200,281,839,"Census Tract 502"
2020,25025050300,139,342,"Census Tract 503"
2020,25025050400,111,240,"Census Tract 504"
2020,25025050500,105,249,"Census Tract 505"
2020,25025050600,96,266,"Census Tract 506"
2020,25025050700,268,723,"Census Tract 507"
2020,25025050901,258,716,"Census Tract 509.01"
2020,25025051000,204,605,"Census Tract 510"
2020,25025051101,314,872,"Census Tract 511.01"
2020,25025051200,184,305,"Census Tract 512"
2020,25025060101,160,199,"Census Tract 601.01"
2020,25025060200,87,118,"Census Tract 602"
2020,25025060301,180,151,"Census Tract 603.01"
2020,25025060400,180,214,"Census Tract 604"
2020,25025060501,232,189,"Census Tract 605.01"
2020,25025060601,74,76,"Census Tract 606.01"
2020,25025060602,11,8,"Census Tract 606.02"
2020,25025060603,45,40,"Census Tract 606.03"
2020,25025060604,63,62,"Census Tract 606.04"
2020,25025060700,89,435,"Census Tract 607"
2020,25025060800,192,165,"Census Tract 608"
2020,25025061000,135,348,"Census Tract 610"
2020,25025061101,195,525,"Census Tract 611.01"
2020,25025061201,73,58,"Census Tract 612.01"
2020,25025061202,0,0,"Census Tract 612.02"
2020,25025061203,125,103,"Census Tract 612.03"
2020,25025061204,27,34,"Census Tract 612.04"
2020,25025070102,71,79,"Census Tract 701.02"
2020,25025070103,39,89,"Census Tract 701.03"
2020,25025070104,130,156,"Census Tract 701.04"
2020,25025070201,33,98,"Census Tract 702.01"
2020,25025070202,181,425,"Census Tract 702.02"
2020,25025070301,120,94,"Census Tract 703.01"
2020,25025070302,74,105,"Census Tract 703.02"
2020,25025070402,123,187,"Census Tract 704.02"
2020,25025070501,102,146,"Census Tract 705.01"
2020,25025070502,150,336,"Census Tract 705.02"
2020,25025070600,131,155,"Census Tract 706"
2020,25025070700,121,240,"Census Tract 707"
2020,25025070801,45,58,"Census Tract 708.01"
2020,25025070802,126,155,"Census Tract 708.02"
2020,25025070901,53,159,"Census Tract 709.01"
2020,25025070902,118,175,"Census Tract 709.02"
2020,25025071101,168,199,"Census Tract 711.01"
2020,25025071201,139,425,"Census Tract 712.01"
2020,25025080100,102,312,"Census Tract 801"
2020,25025080300,143,430,"Census Tract 803"
2020,25025080401,175,507,"Census Tract 804.01"
2020,25025080500,180,650,"Census Tract 805"
2020,25025080601,88,212,"Census Tract 806.01"
2020,25025080801,156,515,"Census Tract 808.01"
2020,25025080900,123,161,"Census Tract 809"
2020,25025081001,226,503,"Census Tract 810.01"
2020,25025081101,42,37,"Census Tract 811.01"
2020,25025081102,84,154,"Census Tract 811.02"
2020,25025081200,195,661,"Census Tract 812"
2020,25025081301,132,412,"Census Tract 813.01"
2020,25025081302,226,478,"Census Tract 813.02"
2020,25025081400,165,350,"Census Tract 814"
2020,25025081500,137,328,"Census Tract 815"
2020,25025081700,256,750,"Census Tract 817"
2020,25025081800,190,623,"Census Tract 818"
2020,25025081900,238,695,"Census Tract 819"
2020,25025082000,193,567,"Census Tract 820"
2020,25025082100,362,1038,"Census Tract 821"
2020,25025090100,326,1077,"Census Tract 901"
2020,25025090200,178,608,"Census Tract 902"
2020,25025090300,312,867,"Census Tract 903"
2020,25025090400,275,823,"Census Tract 904"
2020,25025090600,141,428,"Census Tract 906"
2020,25025090700,173,296,"Census Tract 907"
2020,25025090901,170,347,"Census Tract 909.01"
2020,25025091001,130,258,"Census Tract 910.01"
2020,25025091100,198,431,"Census Tract 911"
2020,25025091200,201,392,"Census Tract 912"
2020,25025091300,164,472,"Census Tract 913"
2020,25025091400,164,495,"Census Tract 914"
2020,25025091500,263,816,"Census Tract 915"
2020,25025091600,181,517,"Census Tract 916"
2020,25025091700,199,653,"Census Tract 917"
2020,25025091800,205,729,"Census Tract 918"
2020,25025091900,272,834,"Census Tract 919"
2020,25025092000,268,920,"Census Tract 920"
2020,25025092101,358,1010,"Census Tract 921.01"
2020,25025092200,181,534,"Census Tract 922"
2020,25025092300,229,664,"Census Tract 923"
2020,25025092400,424,1381,"Census Tract 924"
2020,25025100100,420,1301,"Census Tract 1001"
2020,25025100200,176,610,"Census Tract 1002"
2020,25025100300,223,682,"Census Tract 1003"
2020,25025100400,207,759,"Census Tract 1004"
2020,25025100500,451,1073,"Census Tract 1005"
2020,25025100601,303,717,"Census Tract 1006.01"
2020,25025100603,148,216,"Census Tract 1006.03"
2020,25025100700,204,514,"Census Tract 1007"
2020,25025100800,274,651,"Census Tract 1008"
2020,25025100900,157,564,"Census Tract 1009"
2020,25025101001,280,846,"Census Tract 1010.01"
2020,25025101002,346,953,"Census Tract 1010.02"
2020,25025101101,213,636,"Census Tract 1011.01"
2020,25025101102,351,977,"Census Tract 1011.02"
2020,25025110104,114,427,"Census Tract 1101.04"
2020,25025110105,94,153,"Census Tract 1101.05"
2020,25025110106,69,151,"Census Tract 1101.06"
2020,25025110201,130,336,"Census Tract 1102.01"
2020,25025110301,124,325,"Census Tract 1103.01"
2020,25025110401,220,458,"Census Tract 1104.01"
2020,25025110403,266,576,"Census Tract 1104.03"
2020,25025110501,204,460,"Census Tract 1105.01"
2020,25025110502,243,485,"Census Tract 1105.02"
2020,25025110601,119,283,"Census Tract 1106.01"
2020,25025110607,303,533,"Census Tract 1106.07"
2020,25025120103,98,178,"Census Tract 1201.03"
2020,25025120104,133,200,"Census Tract 1201.04"
2020,25025120105,120,289,"Census Tract 1201.05"
2020,25025120201,232,342,"Census Tract 1202.01"
2020,25025120301,273,510,"Census Tract 1203.01"
2020,25025120400,338,384,"Census Tract 1204"
2020,25025120500,127,230,"Census Tract 1205"
2020,25025120600,173,175,"Census Tract 1206"
2020,25025120700,102,110,"Census Tract 1207"
2020,25025130101,367,656,"Census Tract 1301.01"
2020,25025130200,262,625,"Census Tract 1302"
2020,25025130300,252,675,"Census Tract 1303"
2020,25025130402,238,572,"Census Tract 1304.02"
2020,25025130404,153,379,"Census Tract 1304.04"
2020,25025130406,412,1090,"Census Tract 1304.06"
2020,25025140102,247,782,"Census Tract 1401.02"
2020,25025140105,171,487,"Census Tract 1401.05"
2020,25025140106,141,408,"Census Tract 1401.06"
2020,25025140107,162,396,"Census Tract 1401.07"
2020,25025140201,112,373,"Census Tract 1402.01"
2020,25025140202,316,905,"Census Tract 1402.02"
2020,25025140300,307,1021,"Census Tract 1403"
2020,25025140400,368,1153,"Census Tract 1404"
2020,25025980101,0,0,"Census Tract 9801.01"
2020,25025980300,2,2,"Census Tract 9803"
2020,25025980700,1,2,"Census Tract 9807"
2020,25025980900,10,11,"Census Tract 9809"
2020,25025981000,2,7,"Census Tract 9810"
2020,25025981100,2,2,"Census Tract 9811"
2020,25025981201,0,0,"Census Tract 9812.01"
2020,25025981202,1,2,"Census Tract 9812.02"
2020,25025981300,1,12,"Census Tract 9813"
2020,25025981501,0,2,"Census Tract 9815.01"
2020,25025981600,0,1,"Census Tract 9816"
2020,25025981700,0,0,"Census Tract 9817"
2020,25025981800,1,3,"Census Tract 9818"
2020,25025981900,0,0,"Census Tract 9819"
2020,25025990101,0,0,"Census Tract 9901.01"
2024,25025000101,70,79,"Census Tract 1.01"
2024,25025000102,177,367,"Census Tract 1.02"
2024,25025000201,153,218,"Census Tract 2.01"
2024,25025000202,171,389,"Census Tract 2.02"
2024,25025000301,124,116,"Census Tract 3.01"
2024,25025000302,84,143,"Census Tract 3.02"
2024,25025000401,167,207,"Census Tract 4.01"
2024,25025000402,188,201,"Census Tract 4.02"
2024,25025000502,102,120,"Census Tract 5.02"
2024,25025000503,39,32,"Census Tract 5.03"
2024,25025000505,44,64,"Census Tract 5.05"
2024,25025000506,69,48,"Census Tract 5.06"
2024,25025000601,158,159,"Census Tract 6.01"
2024,25025000603,73,194,"Census Tract 6.03"
2024,25025000604,68,122,"Census Tract 6.04"
2024,25025000701,88,93,"Census Tract 7.01"
2024,25025000703,38,40,"Census Tract 7.03"
2024,25025000704,174,190,"Census Tract 7.04"
2024,25025000804,157,333,"Census Tract 8.04"
2024,25025000805,137,140,"Census Tract 8.05"
2024,25025000806,88,38,"Census Tract 8.06"
2024,25025000807,4,8,"Census Tract 8.07"
2024,25025010103,15,12,"Census Tract 101.03"
2024,25025010104,51,44,"Census Tract 101.04"
2024,25025010204,52,33,"Census Tract 102.04"
2024,25025010205,133,84,"Census Tract 102.05"
2024,25025010206,43,27,"Census Tract 102.06"
2024,25025010300,21,19,"Census Tract 103"
2024,25025010403,58,54,"Census Tract 104.03"
2024,25025010404,68,52,"Census Tract 104.04"
2024,25025010405,65,63,"Census Tract 104.05"
2024,25025010408,28,13,"Census Tract 104.08"
2024,25025010500,89,71,"Census Tract 105"
2024,25025010600,165,97,"Census Tract 106"
2024,25025010701,61,61,"Census Tract 107.01"
2024,25025010702,75,70,"Census Tract 107.02"
2024,25025010801,60,62,"Census Tract 108.01"
2024,25025010802,112,106,"Census Tract 108.02"
2024,25025020101,118,202,"Census Tract 201.01"
2024,25025020200,87,71,"Census Tract 202"
2024,25025020301,85,55,"Census Tract 203.01"
2024,25025020302,51,35,"Census Tract 203.02"
2024,25025020304,83,80,"Census Tract 203.04"
2024,25025020305,152,142,"Census Tract 203.05"
2024,25025030100,23,50,"Census Tract 301"
2024,25025030200,24,36,"Census Tract 302"
2024,25025030301,62,76,"Census Tract 303.01"
2024,25025030302,53,51,"Census Tract 303.02"
2024,25025030400,93,111,"Census Tract 304"
2024,25025030500,59,68,"Census Tract 305"
2024,25025040100,144,172,"Census Tract 401"
2024,25025040200,145,266,"Census Tract 402"
2024,25025040300,403,488,"Census Tract 403"
2024,25025040401,209,293,"Census Tract 404.01"
2024,25025040600,236,239,"Census Tract 406"
2024,25025040801,180,460,"Census Tract 408.01"
2024,25025050101,306,820,"Census Tract 501.01"
2024,25025050200,282,860,"Census Tract 502"
2024,25025050300,139,351,"Census Tract 503"
2024,25025050400,111,246,"Census Tract 504"
2024,25025050500,105,255,"Census Tract 505"
2024,25025050600,96,271,"Census Tract 506"
2024,25025050700,269,740,"Census Tract 507"
2024,25025050901,259,734,"Census Tract 509.01"
2024,25025051000,204,620,"Census Tract 510"
2024,25025051101,315,893,"Census Tract 511.01"
2024,25025051200,184,312,"Census Tract 512"
2024,25025060101,154,158,"Census Tract 601.01"
2024,25025060200,84,95,"Census Tract 602"
2024,25025060301,173,122,"Census Tract 603.01"
2024,25025060400,173,166,"Census Tract 604"
2024,25025060501,223,145,"Census Tract 605.01"
2024,25025060601,71,59,"Census Tract 606.01"
2024,25025060602,25,12,"Census Tract 606.02"
2024,25025060603,104,55,"Census Tract 606.03"
2024,25025060604,145,87,"Census Tract 606.04"
2024,25025060700,86,346,"Census Tract 607"
2024,25025060800,185,133,"Census Tract 608"
2024,25025061000,130,280,"Census Tract 610"
2024,25025061101,188,402,"Census Tract 611.01"
2024,25025061201,70,43,"Census Tract 612.01"
2024,25025061202,0,0,"Census Tract 612.02"
2024,25025061203,120,79,"Census Tract 612.03"
2024,25025061204,62,50,"Census Tract 612.04"
2024,25025070102,90,69,"Census Tract 701.02"
2024,25025070103,38,67,"Census Tract 701.03"
2024,25025070104,165,139,"Census Tract 701.04"
2024,25025070201,42,91,"Census Tract 702.01"
2024,25025070202,176,337,"Census Tract 702.02"
2024,25025070301,128,78,"Census Tract 703.01"
2024,25025070302,79,88,"Census Tract 703.02"
2024,25025070402,131,170,"Census Tract 704.02"
2024,25025070501,109,129,"Census Tract 705.01"
2024,25025070502,160,297,"Census Tract 705.02"
2024,25025070600,140,134,"Census Tract 706"
2024,25025070700,129,216,"Census Tract 707"
2024,25025070801,44,53,"Census Tract 708.01"
2024,25025070802,134,135,"Census Tract 708.02"
2024,25025070901,52,145,"Census Tract 709.01"
2024,25025070902,126,157,"Census Tract 709.02"
2024,25025071101,179,167,"Census Tract 711.01"
2024,25025071201,148,371,"Census Tract 712.01"
2024,25025080100,100,282,"Census Tract 801"
2024,25025080300,141,389,"Census Tract 803"
2024,25025080401,172,459,"Census Tract 804.01"
2024,25025080500,177,587,"Census Tract 805"
2024,25025080601,87,190,"Census Tract 806.01"
2024,25025080801,132,442,"Census Tract 808.01"
2024,25025080900,104,137,"Census Tract 809"
2024,25025081001,191,425,"Census Tract 810.01"
2024,25025081101,42,33,"Census Tract 811.01"
2024,25025081102,71,131,"Census Tract 811.02"
2024,25025081200,194,610,"Census Tract 812"
2024,25025081301,131,377,"Census Tract 813.01"
2024,25025081302,223,435,"Census Tract 813.02"
2024,25025081400,162,315,"Census Tract 814"
2024,25025081500,135,296,"Census Tract 815"
2024,25025081700,252,679,"Census Tract 817"
2024,25025081800,187,564,"Census Tract 818"
2024,25025081900,234,629,"Census Tract 819"
2024,25025082000,190,514,"Census Tract 820"
2024,25025082100,356,935,"Census Tract 821"
2024,25025090100,243,1004,"Census Tract 901"
2024,25025090200,135,568,"Census Tract 902"
2024,25025090300,233,804,"Census Tract 903"
2024,25025090400,270,747,"Census Tract 904"
2024,25025090600,139,387,"Census Tract 906"
2024,25025090700,162,270,"Census Tract 907"
2024,25025090901,160,317,"Census Tract 909.01"
2024,25025091001,122,234,"Census Tract 910.01"
2024,25025091100,186,393,"Census Tract 911"
2024,25025091200,192,360,"Census Tract 912"
2024,25025091300,154,432,"Census Tract 913"
2024,25025091400,154,452,"Census Tract 914"
2024,25025091500,247,745,"Census Tract 915"
2024,25025091600,134,480,"Census Tract 916"
2024,25025091700,147,609,"Census Tract 917"
2024,25025091800,152,680,"Census Tract 918"
2024,25025091900,201,777,"Census Tract 919"
2024,25025092000,201,857,"Census Tract 920"
2024,25025092101,266,942,"Census Tract 921.01"
2024,25025092200,134,499,"Census Tract 922"
2024,25025092300,170,616,"Census Tract 923"
2024,25025092400,316,1286,"Census Tract 924"
2024,25025100100,318,1213,"Census Tract 1001"
2024,25025100200,130,568,"Census Tract 1002"
2024,25025100300,165,636,"Census Tract 1003"
2024,25025100400,153,704,"Census Tract 1004"
2024,25025100500,335,997,"Census Tract 1005"
