"YEAR","GEOID","NAME","tot_pov_stat_det","tot_below_pov","tot_above_pov"
2000,"25025082100","Census Tract 821",4245,1389,2856
2000,"25025090100","Census Tract 901",4567,894,3673
2000,"25025090200","Census Tract 902",1976,666,1310
2000,"25025090300","Census Tract 903",3127,1105,2022
2000,"25025090400","Census Tract 904",3247,983,2264
2000,"25025090600","Census Tract 906",2011,318,1693
2000,"25025090700","Census Tract 907",4595,778,3817
2000,"25025090901","Census Tract 909.01",3203,1015,2188
2000,"25025091001","Census Tract 910.01",2772,385,2387
2000,"25025091100","Census Tract 911",5057,816,4241
2000,"25025091200","Census Tract 912",3394,688,2706
2000,"25025091300","Census Tract 913",2332,589,1743
2000,"25025091400","Census Tract 914",2443,867,1576
2000,"25025091500","Census Tract 915",4701,1057,3644
2000,"25025091600","Census Tract 916",3436,739,2697
2000,"25025091700","Census Tract 917",3344,558,2786
2000,"25025091800","Census Tract 918",3537,788,2749
2000,"25025091900","Census Tract 919",3640,1055,2585
2000,"25025092000","Census Tract 920",5328,1062,4266
2000,"25025092101","Census Tract 921.01",6730,1130,5600
2000,"25025092200","Census Tract 922",3649,366,3283
2000,"25025092300","Census Tract 923",3058,595,2463
2000,"25025092400","Census Tract 924",6445,2435,4010
2000,"25025100100","Census Tract 1001",5389,1740,3649
2000,"25025100200","Census Tract 1002",2610,498,2112
2000,"25025100300","Census Tract 1003",3664,732,2932
2000,"25025100400","Census Tract 1004",5144,764,4380
2000,"25025100500","Census Tract 1005",6541,1851,4690
2000,"25025100601","Census Tract 1006.01",5637,861,4776
2000,"25025100603","Census Tract 1006.03",1618,261,1357
2000,"25025100700","Census Tract 1007",4384,248,4136
2000,"25025100800","Census Tract 1008",5488,489,4999
2000,"25025100900","Census Tract 1009",4227,416,3811
2000,"25025101001","Census Tract 1010.01",6128,879,5249
2000,"25025101002","Census Tract 1010.02",5312,856,4456
2000,"25025101101","Census Tract 1011.01",3330,665,2665
2000,"25025101102","Census Tract 1011.02",4931,1057,3874
2000,"25025110104","Census Tract 1101.04",2063,395,1668
2000,"25025110105","Census Tract 1101.05",2210,438,1772
2000,"25025110106","Census Tract 1101.06",1202,238,964
2000,"25025110201","Census Tract 1102.01",1947,207,1740
2000,"25025110301","Census Tract 1103.01",2521,299,2222
2000,"25025110401","Census Tract 1104.01",3739,718,3021
2000,"25025110403","Census Tract 1104.03",4372,346,4026
2000,"25025110501","Census Tract 1105.01",3285,358,2927
2000,"25025110502","Census Tract 1105.02",4085,396,3689
2000,"25025110601","Census Tract 1106.01",2470,58,2412
2000,"25025110607","Census Tract 1106.07",4887,155,4732
2000,"25025120103","Census Tract 1201.03",1412,74,1338
2000,"25025120104","Census Tract 1201.04",2299,316,1983
2000,"25025120105","Census Tract 1201.05",2119,114,2005
2000,"25025120201","Census Tract 1202.01",3488,537,2951
2000,"25025120301","Census Tract 1203.01",4778,1086,3692
2000,"25025120400","Census Tract 1204",5420,522,4898
2000,"25025120500","Census Tract 1205",2541,441,2100
2000,"25025120600","Census Tract 1206",2415,422,1993
2000,"25025120700","Census Tract 1207",2051,361,1690
2000,"25025130101","Census Tract 1301.01",4754,227,4527
2000,"25025130200","Census Tract 1302",4615,139,4476
2000,"25025130300","Census Tract 1303",4328,146,4182
2000,"25025130402","Census Tract 1304.02",4470,154,4316
2000,"25025130404","Census Tract 1304.04",2558,371,2187
2000,"25025130406","Census Tract 1304.06",4769,691,4078
2000,"25025140102","Census Tract 1401.02",4124,306,3818
2000,"25025140105","Census Tract 1401.05",3652,372,3280
2000,"25025140106","Census Tract 1401.06",2408,551,1857
2000,"25025140107","Census Tract 1401.07",2531,579,1952
2000,"25025140201","Census Tract 1402.01",2022,169,1853
2000,"25025140202","Census Tract 1402.02",5347,487,4860
2000,"25025140300","Census Tract 1403",6145,716,5429
2000,"25025140400","Census Tract 1404",7840,979,6861
2000,"25025980300","Census Tract 9803",,,
2000,"25025980700","Census Tract 9807",,,
2000,"25025980900","Census Tract 9809",,,
2000,"25025981000","Census Tract 9810",,,
2000,"25025981100","Census Tract 9811",163,32,131
2000,"25025981201","Census Tract 9812.01",,,
2000,"25025981202","Census Tract 9812.02",,,
2000,"25025981300","Census Tract 9813",,,
2000,"25025981501","Census Tract 9815.01",,,
2000,"25025981502","Census Tract 9815.02",,,
2000,"25025981600","Census Tract 9816",,,
2000,"25025981700","Census Tract 9817",,,
2000,"25025981800","Census Tract 9818",,,
2000,"25025981900","Census Tract 9819",,,
2010,"25025000101","Census Tract 1.01",1560,226,1334
2010,"25025000102","Census Tract 1.02",2061,299,1762
2010,"25025000201","Census Tract 2.01",3636,477,3159
2010,"25025000202","Census Tract 2.02",3899,734,3165
2010,"25025000301","Census Tract 3.01",2398,104,2294
2010,"25025000302","Census Tract 3.02",3076,312,2764
2010,"25025000401","Census Tract 4.01",5441,1072,4369
2010,"25025000402","Census Tract 4.02",3467,688,2779
2010,"25025000502","Census Tract 5.02",2742,704,2038
2010,"25025000503","Census Tract 5.03",1931,177,1754
2010,"25025000505","Census Tract 5.05",2347,519,1828
2010,"25025000506","Census Tract 5.06",3006,665,2341
2010,"25025000601","Census Tract 6.01",3281,394,2887
2010,"25025000603","Census Tract 6.03",1399,512,887
2010,"25025000604","Census Tract 6.04",2555,936,1619
2010,"25025000701","Census Tract 7.01",4193,887,3306
2010,"25025000703","Census Tract 7.03",2865,1627,1238
2010,"25025000704","Census Tract 7.04",4679,1228,3451
2010,"25025000804","Census Tract 8.04",3510,1274,2236
2010,"25025000805","Census Tract 8.05",4021,1459,2562
2010,"25025000806","Census Tract 8.06",589,165,424
2010,"25025000807","Census Tract 8.07",662,186,476
2010,"25025010103","Census Tract 101.03",620,282,338
2010,"25025010104","Census Tract 101.04",2966,800,2166
2010,"25025010204","Census Tract 102.04",1784,654,1130
2010,"25025010205","Census Tract 102.05",3398,1033,2365
2010,"25025010206","Census Tract 102.06",1414,430,984
2010,"25025010300","Census Tract 103",468,197,271
2010,"25025010403","Census Tract 104.03",3104,1380,1724
2010,"25025010404","Census Tract 104.04",3271,1916,1355
2010,"25025010405","Census Tract 104.05",1553,688,865
2010,"25025010408","Census Tract 104.08",1248,466,782
2010,"25025010500","Census Tract 105",2662,799,1863
2010,"25025010600","Census Tract 106",2840,347,2493
2010,"25025010701","Census Tract 107.01",2160,318,1842
2010,"25025010702","Census Tract 107.02",2357,166,2191
2010,"25025010801","Census Tract 108.01",2493,104,2389
2010,"25025010802","Census Tract 108.02",3032,443,2589
2010,"25025020101","Census Tract 201.01",4335,119,4216
2010,"25025020200","Census Tract 202",3739,904,2835
2010,"25025020301","Census Tract 203.01",2260,339,1921
2010,"25025020302","Census Tract 203.02",1056,99,957
2010,"25025020304","Census Tract 203.04",280,29,251
2010,"25025020305","Census Tract 203.05",1940,198,1742
2010,"25025030100","Census Tract 301",1958,386,1572
2010,"25025030200","Census Tract 302",1650,369,1281
2010,"25025030301","Census Tract 303.01",1150,127,1023
2010,"25025030302","Census Tract 303.02",1952,216,1736
2010,"25025030400","Census Tract 304",3661,471,3190
2010,"25025030500","Census Tract 305",2374,205,2169
2010,"25025040100","Census Tract 401",2310,51,2259
2010,"25025040200","Census Tract 402",1697,438,1259
2010,"25025040300","Census Tract 403",4122,454,3668
2010,"25025040401","Census Tract 404.01",2466,213,2253
2010,"25025040600","Census Tract 406",2323,100,2223
2010,"25025040801","Census Tract 408.01",3620,1520,2100
2010,"25025050101","Census Tract 501.01",5198,1296,3902
2010,"25025050200","Census Tract 502",5439,491,4948
2010,"25025050300","Census Tract 503",2146,910,1236
2010,"25025050400","Census Tract 504",2311,356,1955
2010,"25025050500","Census Tract 505",2101,223,1878
2010,"25025050600","Census Tract 506",1906,131,1775
2010,"25025050700","Census Tract 507",4652,475,4177
2010,"25025050901","Census Tract 509.01",4368,696,3672
2010,"25025051000","Census Tract 510",3896,478,3418
2010,"25025051101","Census Tract 511.01",6195,657,5538
2010,"25025051200","Census Tract 512",2509,373,2136
2010,"25025060101","Census Tract 601.01",3106,294,2812
2010,"25025060200","Census Tract 602",2055,146,1909
2010,"25025060301","Census Tract 603.01",2643,126,2517
2010,"25025060400","Census Tract 604",4573,369,4204
2010,"25025060501","Census Tract 605.01",3395,185,3210
2010,"25025060601","Census Tract 606.01",942,42,900
2010,"25025060602","Census Tract 606.02",51,2,49
2010,"25025060603","Census Tract 606.03",545,24,521
2010,"25025060604","Census Tract 606.04",293,13,280
2010,"25025060700","Census Tract 607",1801,816,985
2010,"25025060800","Census Tract 608",3475,213,3262
2010,"25025061000","Census Tract 610",3528,1568,1960
2010,"25025061101","Census Tract 611.01",2249,1287,962
2010,"25025061201","Census Tract 612.01",1427,251,1176
2010,"25025061202","Census Tract 612.02",,,
2010,"25025061203","Census Tract 612.03",1081,190,891
2010,"25025061204","Census Tract 612.04",499,88,411
2010,"25025070102","Census Tract 701.02",1988,522,1466
2010,"25025070103","Census Tract 701.03",,,
2010,"25025070104","Census Tract 701.04",1118,294,824
2010,"25025070201","Census Tract 702.01",1983,770,1213
2010,"25025070202","Census Tract 702.02",2991,1032,1959
2010,"25025070301","Census Tract 703.01",2372,356,2016
2010,"25025070302","Census Tract 703.02",2020,303,1717
2010,"25025070402","Census Tract 704.02",1823,709,1114
2010,"25025070501","Census Tract 705.01",2768,818,1950
2010,"25025070502","Census Tract 705.02",4486,1325,3161
2010,"25025070600","Census Tract 706",2351,233,2118
2010,"25025070700","Census Tract 707",2347,421,1926
2010,"25025070801","Census Tract 708.01",1005,234,771
2010,"25025070802","Census Tract 708.02",2431,566,1865
2010,"25025070901","Census Tract 709.01",1076,323,753
2010,"25025070902","Census Tract 709.02",1981,594,1387
2010,"25025071101","Census Tract 711.01",3700,929,2771
2010,"25025071201","Census Tract 712.01",3066,1353,1713
2010,"25025080100","Census Tract 801",1411,421,990
2010,"25025080300","Census Tract 803",1739,558,1181
2010,"25025080401","Census Tract 804.01",2415,1377,1038
2010,"25025080500","Census Tract 805",2744,1567,1177
2010,"25025080601","Census Tract 806.01",2349,1302,1047
2010,"25025080801","Census Tract 808.01",2415,1626,789
2010,"25025080900","Census Tract 809",3695,1409,2286
2010,"25025081001","Census Tract 810.01",5139,1668,3471
2010,"25025081101","Census Tract 811.01",892,266,626
2010,"25025081102","Census Tract 811.02",2820,842,1978
2010,"25025081200","Census Tract 812",3261,1262,1999
2010,"25025081301","Census Tract 813.01",2089,892,1197
2010,"25025081302","Census Tract 813.02",2847,1216,1631
2010,"25025081400","Census Tract 814",2943,444,2499
2010,"25025081500","Census Tract 815",1962,764,1198
2010,"25025081700","Census Tract 817",3422,928,2494
2010,"25025081800","Census Tract 818",2793,594,2199
2010,"25025081900","Census Tract 819",2357,374,1983
2010,"25025082000","Census Tract 820",2542,548,1994
2010,"25025082100","Census Tract 821",4806,1800,3006
2010,"25025090100","Census Tract 901",4613,1133,3480
2010,"25025090200","Census Tract 902",2075,962,1113
2010,"25025090300","Census Tract 903",2525,1375,1150
2010,"25025090400","Census Tract 904",3529,834,2695
2010,"25025090600","Census Tract 906",1805,492,1313
2010,"25025090700","Census Tract 907",4157,970,3187
2010,"25025090901","Census Tract 909.01",4026,1718,2308
2010,"25025091001","Census Tract 910.01",2479,505,1974
2010,"25025091100","Census Tract 911",4344,725,3619
2010,"25025091200","Census Tract 912",2888,519,2369
2010,"25025091300","Census Tract 913",1741,632,1109
2010,"25025091400","Census Tract 914",2171,759,1412
2010,"25025091500","Census Tract 915",4778,1276,3502
2010,"25025091600","Census Tract 916",3363,908,2455
2010,"25025091700","Census Tract 917",3248,772,2476
2010,"25025091800","Census Tract 918",2929,598,2331
2010,"25025091900","Census Tract 919",3577,1138,2439
2010,"25025092000","Census Tract 920",5174,1261,3913
2010,"25025092101","Census Tract 921.01",5649,1611,4038
2010,"25025092200","Census Tract 922",2932,661,2271
2010,"25025092300","Census Tract 923",2662,532,2130
2010,"25025092400","Census Tract 924",5969,2273,3696
2010,"25025100100","Census Tract 1001",5613,1833,3780
2010,"25025100200","Census Tract 1002",2997,551,2446
2010,"25025100300","Census Tract 1003",3555,822,2733
2010,"25025100400","Census Tract 1004",4778,931,3847
2010,"25025100500","Census Tract 1005",4773,1098,3675
2010,"25025100601","Census Tract 1006.01",4653,435,4218
2010,"25025100603","Census Tract 1006.03",1651,44,1607
2010,"25025100700","Census Tract 1007",4212,336,3876
2010,"25025100800","Census Tract 1008",5602,675,4927
2010,"25025100900","Census Tract 1009",4256,460,3796
2010,"25025101001","Census Tract 1010.01",5892,941,4951
2010,"25025101002","Census Tract 1010.02",6147,1586,4561
2010,"25025101101","Census Tract 1011.01",3608,590,3018
2010,"25025101102","Census Tract 1011.02",4207,1451,2756
2010,"25025110104","Census Tract 1101.04",2338,685,1653
2010,"25025110105","Census Tract 1101.05",2006,614,1392
2010,"25025110106","Census Tract 1101.06",1375,421,954
2010,"25025110201","Census Tract 1102.01",1883,299,1584
2010,"25025110301","Census Tract 1103.01",2466,0,2466
2010,"25025110401","Census Tract 1104.01",3518,384,3134
2010,"25025110403","Census Tract 1104.03",4592,288,4304
2010,"25025110501","Census Tract 1105.01",3567,337,3230
2010,"25025110502","Census Tract 1105.02",3486,585,2901
2010,"25025110601","Census Tract 1106.01",2577,69,2508
2010,"25025110607","Census Tract 1106.07",4574,323,4251
2010,"25025120103","Census Tract 1201.03",1441,21,1420
2010,"25025120104","Census Tract 1201.04",2096,288,1808
2010,"25025120105","Census Tract 1201.05",2130,145,1985
2010,"25025120201","Census Tract 1202.01",3920,817,3103
2010,"25025120301","Census Tract 1203.01",4419,375,4044
2010,"25025120400","Census Tract 1204",5266,794,4472
2010,"25025120500","Census Tract 1205",2462,626,1836
2010,"25025120600","Census Tract 1206",2494,105,2389
2010,"25025120700","Census Tract 1207",2080,355,1725
2010,"25025130101","Census Tract 1301.01",4823,91,4732
2010,"25025130200","Census Tract 1302",4631,167,4464
2010,"25025130300","Census Tract 1303",4554,38,4516
2010,"25025130402","Census Tract 1304.02",4407,113,4294
2010,"25025130404","Census Tract 1304.04",2718,136,2582
2010,"25025130406","Census Tract 1304.06",4955,914,4041
2010,"25025140102","Census Tract 1401.02",4354,362,3992
2010,"25025140105","Census Tract 1401.05",3697,254,3443
2010,"25025140106","Census Tract 1401.06",2179,525,1654
2010,"25025140107","Census Tract 1401.07",2461,322,2139
2010,"25025140201","Census Tract 1402.01",2115,139,1976
2010,"25025140202","Census Tract 1402.02",5266,548,4718
2010,"25025140300","Census Tract 1403",5977,1031,4946
2010,"25025140400","Census Tract 1404",8127,875,7252
2010,"25025980300","Census Tract 9803",256,221,35
2010,"25025980700","Census Tract 9807",,,
2010,"25025980900","Census Tract 9809",,,
2010,"25025981000","Census Tract 9810",,,
2010,"25025981100","Census Tract 9811",6,0,6
2010,"25025981201","Census Tract 9812.01",,,
2010,"25025981202","Census Tract 9812.02",,,
2010,"25025981300","Census Tract 9813",,,
2010,"25025981501","Census Tract 9815.01",,,
2010,"25025981502","Census Tract 9815.02",52,0,52
2010,"25025981600","Census Tract 9816",,,
2010,"25025981700","Census Tract 9817",,,
2010,"25025981800","Census Tract 9818",88,0,88
2010,"25025981900","Census Tract 9819",,,
