YEAR,GEOID,white,black,other,hisp,native,asian,two_plus,NAME
2010,25025060400,4626,50,2,90,5,87,44,Census Tract 604
2010,25025060501,3343,22,5,72,2,100,27,Census Tract 605.01
2010,25025060601,1049,15,3,47,4,78,17,Census Tract 606.01
2010,25025060602,57,1,0,3,0,4,1,Census Tract 606.02
2010,25025060603,607,9,2,27,2,45,10,Census Tract 606.03
2010,25025060604,326,5,1,15,1,24,5,Census Tract 606.04
2010,25025060700,354,381,37,877,1,185,58,Census Tract 607
2010,25025060800,3577,39,11,106,6,184,41,Census Tract 608
2010,25025061000,1284,464,49,895,3,342,61,Census Tract 610
2010,25025061101,449,467,9,935,7,315,50,Census Tract 611.01
2010,25025061201,1302,32,5,74,1,107,17,Census Tract 612.01
2010,25025061202,,,,,,,,Census Tract 612.02
2010,25025061203,986,24,4,56,1,81,13,Census Tract 612.03
2010,25025061204,455,11,2,26,0,37,6,Census Tract 612.04
2010,25025070102,1694,132,5,173,1,772,59,Census Tract 701.02
2010,25025070104,952,74,3,97,1,434,33,Census Tract 701.04
2010,25025070201,880,92,5,81,1,1529,38,Census Tract 702.01
2010,25025070202,1747,159,7,169,2,1911,68,Census Tract 702.02
2010,25025070301,1611,57,9,87,2,307,38,Census Tract 703.01
2010,25025070302,1372,48,8,74,2,261,33,Census Tract 703.02
2010,25025070402,110,221,6,158,2,1206,20,Census Tract 704.02
2010,25025070501,1130,145,6,408,2,357,34,Census Tract 705.01
2010,25025070502,1832,236,10,662,2,580,55,Census Tract 705.02
2010,25025070600,1838,91,15,114,3,131,48,Census Tract 706
2010,25025070700,1287,553,14,194,7,234,72,Census Tract 707
2010,25025070801,675,200,6,99,1,77,26,Census Tract 708.01
2010,25025070802,1632,485,14,238,2,187,64,Census Tract 708.02
2010,25025070901,522,263,4,251,3,95,33,Census Tract 709.01
2010,25025070902,960,484,7,463,6,176,62,Census Tract 709.02
2010,25025071101,1837,593,38,513,17,671,84,Census Tract 711.01
2010,25025071201,1218,592,18,758,7,480,58,Census Tract 712.01
2010,25025080100,516,1448,283,942,6,44,111,Census Tract 801
2010,25025080300,83,1065,45,508,11,16,41,Census Tract 803
2010,25025080401,200,1349,15,984,16,66,80,Census Tract 804.01
2010,25025080500,233,1369,13,1329,2,100,50,Census Tract 805
2010,25025080601,2146,850,45,743,12,385,90,Census Tract 806.01
2010,25025080801,1258,791,12,1345,19,386,74,Census Tract 808.01
2010,25025080900,2601,329,8,313,5,664,88,Census Tract 809
2010,25025081001,2180,684,14,950,19,923,120,Census Tract 810.01
2010,25025081101,470,211,4,146,1,132,20,Census Tract 811.01
2010,25025081102,1484,665,11,462,5,418,63,Census Tract 811.02
2010,25025081200,393,962,17,1720,3,83,87,Census Tract 812
2010,25025081301,127,852,11,957,9,19,40,Census Tract 813.01
2010,25025081302,172,1160,16,1304,13,25,55,Census Tract 813.02
2010,25025081400,685,1516,18,586,18,92,88,Census Tract 814
2010,25025081500,177,1329,25,516,9,27,51,Census Tract 815
2010,25025081700,74,2725,37,782,18,59,125,Census Tract 817
2010,25025081800,78,1879,51,736,13,43,98,Census Tract 818
2010,25025081900,68,2046,45,828,16,18,94,Census Tract 819
2010,25025082000,52,2087,47,534,9,20,66,Census Tract 820
2010,25025082100,62,3093,44,1661,21,33,111,Census Tract 821
2010,25025090100,86,3231,51,1029,28,31,115,Census Tract 901
2010,25025090200,40,1176,53,865,5,45,49,Census Tract 902
2010,25025090300,47,1854,73,1082,8,20,95,Census Tract 903
2010,25025090400,89,1900,236,1205,18,34,177,Census Tract 904
2010,25025090600,93,916,605,492,8,39,195,Census Tract 906
2010,25025090700,2597,370,72,379,10,747,100,Census Tract 907
2010,25025090901,1400,659,62,768,10,747,84,Census Tract 909.01
2010,25025091001,1599,298,32,212,0,519,82,Census Tract 910.01
2010,25025091100,2260,597,130,466,16,1215,177,Census Tract 911
2010,25025091200,981,762,390,697,5,201,198,Census Tract 912
2010,25025091300,165,869,644,532,6,82,201,Census Tract 913
2010,25025091400,196,1267,262,802,6,27,181,Census Tract 914
2010,25025091500,407,1735,749,917,8,202,352,Census Tract 915
2010,25025091600,385,1015,263,486,9,805,175,Census Tract 916
2010,25025091700,200,1440,456,632,10,127,204,Census Tract 917
2010,25025091800,132,1798,524,713,14,59,212,Census Tract 918
2010,25025091900,94,2699,97,824,17,12,117,Census Tract 919
2010,25025092000,258,2676,220,1051,11,471,258,Census Tract 920
2010,25025092101,1906,1413,181,689,10,2029,223,Census Tract 921.01
2010,25025092200,740,1417,90,422,15,542,123,Census Tract 922
2010,25025092300,47,2222,41,458,5,21,99,Census Tract 923
2010,25025092400,56,3470,60,1470,32,43,146,Census Tract 924
2010,25025100100,57,3542,112,1603,17,52,127,Census Tract 1001
2010,25025100200,37,2185,49,413,4,27,72,Census Tract 1002
2010,25025100300,120,2643,65,352,7,23,93,Census Tract 1003
2010,25025100400,557,3320,110,457,19,233,169,Census Tract 1004
2010,25025100500,796,3317,115,968,14,573,206,Census Tract 1005
2010,25025100601,2102,1418,174,478,8,841,133,Census Tract 1006.01
2010,25025100603,1314,235,20,129,1,161,44,Census Tract 1006.03
2010,25025100700,3847,152,16,101,5,167,34,Census Tract 1007
2010,25025100800,2896,1364,62,412,15,615,182,Census Tract 1008
2010,25025100900,933,2342,56,350,0,278,113,Census Tract 1009
2010,25025101001,135,4557,44,596,18,13,127,Census Tract 1010.01
2010,25025101002,201,3834,47,693,19,53,132,Census Tract 1010.02
2010,25025101101,66,2633,11,517,7,8,99,Census Tract 1011.01
2010,25025101102,54,3692,3,521,15,27,84,Census Tract 1011.02
2010,25025110104,935,377,14,685,9,154,66,Census Tract 1101.04
2010,25025110105,747,336,12,610,8,137,58,Census Tract 1101.05
2010,25025110106,512,230,8,418,5,94,40,Census Tract 1101.06
2010,25025110201,411,795,15,734,13,42,41,Census Tract 1102.01
2010,25025110301,955,602,19,692,13,60,64,Census Tract 1103.01
2010,25025110401,1117,945,14,1309,5,97,79,Census Tract 1104.01
2010,25025110403,2148,895,46,1002,10,114,94,Census Tract 1104.03
2010,25025110501,2299,321,10,461,1,91,70,Census Tract 1105.01
2010,25025110502,2070,625,29,876,5,113,88,Census Tract 1105.02
2010,25025110601,2580,76,13,122,7,132,39,Census Tract 1106.01
2010,25025110607,3973,256,28,474,6,125,77,Census Tract 1106.07
2010,25025120103,1270,55,8,77,1,54,43,Census Tract 1201.03
2010,25025120104,1415,175,9,453,3,136,47,Census Tract 1201.04
2010,25025120105,1893,131,5,150,2,210,75,Census Tract 1201.05
2010,25025120201,1903,510,28,800,7,115,76,Census Tract 1202.01
2010,25025120301,1908,789,28,1821,9,136,104,Census Tract 1203.01
2010,25025120400,4344,383,24,566,13,261,160,Census Tract 1204
2010,25025120500,764,232,22,1195,6,63,49,Census Tract 1205
2010,25025120600,1751,115,15,301,3,80,70,Census Tract 1206
2010,25025120700,1267,169,8,354,3,169,44,Census Tract 1207
2010,25025130101,4789,190,26,265,1,523,112,Census Tract 1301.01
2010,25025130200,3913,110,7,207,7,210,52,Census Tract 1302
2010,25025130300,3677,139,13,270,3,232,85,Census Tract 1303
2010,25025130402,3695,177,18,300,2,391,54,Census Tract 1304.02
2010,25025130404,2054,204,18,349,1,232,43,Census Tract 1304.04
2010,25025130406,1594,2063,23,1060,8,256,103,Census Tract 1304.06
2010,25025140102,1699,1717,38,755,4,89,99,Census Tract 1401.02
2010,25025140105,1305,1232,32,955,3,58,90,Census Tract 1401.05
2010,25025140106,278,930,13,595,7,30,48,Census Tract 1401.06
2010,25025140107,891,898,16,618,12,56,40,Census Tract 1401.07
2010,25025140201,978,607,39,341,7,51,49,Census Tract 1402.01
2010,25025140202,2400,1784,38,1135,10,120,113,Census Tract 1402.02
2010,25025140300,1184,3448,54,1474,19,85,118,Census Tract 1403
2010,25025140400,666,5425,45,1229,30,75,180,Census Tract 1404
2010,25025980101,,,,,,,,Census Tract 9801.01
2010,25025980300,,,,,,,,Census Tract 9803
2010,25025980700,,,,,,,,Census Tract 9807
2010,25025980900,,,,,,,,Census Tract 9809
2010,25025981000,,,,,,,,Census Tract 9810
2010,25025981100,,,,,,,,Census Tract 9811
2010,25025981201,,,,,,,,Census Tract 9812.01
2010,25025981202,,,,,,,,Census Tract 9812.02
2010,25025981300,,,,,,,,Census Tract 9813
2010,25025981501,,,,,,,,Census Tract 9815.01
2010,25025981502,,,,,,,,Census Tract 9815.02
2010,25025981600,,,,,,,,Census Tract 9816
2010,25025981700,,,,,,,,Census Tract 9817
2010,25025981800,,,,,,,,Census Tract 9818
2010,25025981900,,,,,,,,Census Tract 9819
2020,25025000101,1211,83,39,183,7,274,79,Census Tract 1.01
2020,25025000102,1565,298,177,554,8,885,227,Census Tract 1.02
2020,25025000201,2712,138,101,422,1,421,158,Census Tract 2.01
2020,25025000202,2394,221,64,778,1,536,154,Census Tract 2.02
2020,25025000301,2218,120,30,265,0,404,99,Census Tract 3.01
2020,25025000302,2022,91,52,233,0,553,121,Census Tract 3.02
2020,25025000401,3717,177,42,445,6,1244,222,Census Tract 4.01
2020,25025000402,2526,93,57,220,4,610,134,Census Tract 4.02
2020,25025000502,5158,343,34,531,27,712,181,Census Tract 5.02
2020,25025000503,1621,82,14,212,7,381,101,Census Tract 5.03
2020,25025000505,1383,142,23,243,0,328,77,Census Tract 5.05
2020,25025000506,2000,75,18,207,6,477,112,Census Tract 5.06
2020,25025000601,2333,93,49,402,3,687,191,Census Tract 6.01
2020,25025000603,401,396,10,445,0,420,85,Census Tract 6.03
2020,25025000604,1377,110,51,361,1,551,140,Census Tract 6.04
2020,25025000701,2644,145,47,419,3,1045,214,Census Tract 7.01
2020,25025000703,1250,99,15,248,3,726,101,Census Tract 7.03
2020,25025000704,2669,287,58,699,2,1391,206,Census Tract 7.04
2020,25025000804,1661,217,70,818,5,828,214,Census Tract 8.04
2020,25025000805,2194,176,64,532,4,1437,209,Census Tract 8.05
2020,25025000806,949,150,10,208,0,534,121,Census Tract 8.06
2020,25025000807,1225,204,0,210,0,530,113,Census Tract 8.07
2020,25025010103,2661,352,55,513,13,946,157,Census Tract 101.03
2020,25025010104,3135,184,38,533,19,963,191,Census Tract 101.04
2020,25025010204,1690,168,32,265,0,1109,179,Census Tract 102.04
2020,25025010205,2343,217,43,417,7,1667,212,Census Tract 102.05
2020,25025010206,1040,50,9,223,0,749,83,Census Tract 102.06
2020,25025010300,3584,329,19,486,4,612,152,Census Tract 103
2020,25025010403,1571,246,21,332,1,861,147,Census Tract 104.03
2020,25025010404,3291,394,19,535,0,1271,237,Census Tract 104.04
2020,25025010405,3793,683,164,547,5,1332,329,Census Tract 104.05
2020,25025010408,821,39,8,194,0,311,65,Census Tract 104.08
2020,25025010500,2086,306,30,300,5,990,159,Census Tract 105
2020,25025010600,2472,149,12,249,0,508,139,Census Tract 106
2020,25025010701,1963,53,13,161,0,240,113,Census Tract 107.01
2020,25025010702,1856,52,14,157,4,154,91,Census Tract 107.02
2020,25025010801,2235,86,10,202,3,237,83,Census Tract 108.01
2020,25025010802,2453,44,20,139,4,281,117,Census Tract 108.02
2020,25025020101,3643,44,25,167,0,210,146,Census Tract 201.01
2020,25025020200,2870,166,13,269,1,330,155,Census Tract 202
2020,25025020301,1288,60,11,143,0,581,83,Census Tract 203.01
2020,25025020302,1007,42,8,100,0,90,46,Census Tract 203.02
2020,25025020304,1269,111,20,193,2,234,77,Census Tract 203.04
2020,25025020305,2376,167,54,277,7,625,127,Census Tract 203.05
2020,25025030100,1842,26,5,101,0,87,54,Census Tract 301
2020,25025030200,1558,13,3,105,0,77,59,Census Tract 302
2020,25025030301,1154,4,10,52,0,143,22,Census Tract 303.01
2020,25025030302,1300,103,13,157,2,195,74,Census Tract 303.02
2020,25025030400,3511,69,26,233,6,171,144,Census Tract 304
2020,25025030500,2395,33,11,89,1,110,76,Census Tract 305
2020,25025040100,2051,17,16,99,3,94,80,Census Tract 401
2020,25025040200,837,197,12,380,4,92,72,Census Tract 402
2020,25025040300,3506,226,21,465,0,138,169,Census Tract 403
2020,25025040401,2206,68,24,204,0,354,66,Census Tract 404.01
2020,25025040600,2981,89,6,202,2,267,136,Census Tract 406
2020,25025040801,2045,393,19,725,7,705,142,Census Tract 408.01
2020,25025050101,1242,176,43,3058,2,260,136,Census Tract 501.01
2020,25025050200,1467,121,78,3168,15,177,171,Census Tract 502
2020,25025050300,1251,283,32,1207,5,354,126,Census Tract 503
2020,25025050400,1090,41,60,969,2,120,90,Census Tract 504
2020,25025050500,932,45,25,944,0,103,125,Census Tract 505
2020,25025050600,701,46,25,1168,3,83,48,Census Tract 506
2020,25025050700,1268,122,140,2699,10,123,158,Census Tract 507
2020,25025050901,1091,77,90,2749,2,92,141,Census Tract 509.01
2020,25025051000,1906,128,71,1907,2,154,149,Census Tract 510
2020,25025051101,2741,275,66,2821,3,313,241,Census Tract 511.01
2020,25025051200,2017,85,48,1000,1,149,154,Census Tract 512
2020,25025060101,3400,15,6,128,2,55,67,Census Tract 601.01
2020,25025060200,2149,7,7,81,1,29,54,Census Tract 602
2020,25025060301,3368,32,18,89,0,45,57,Census Tract 603.01
2020,25025060400,4740,27,12,181,6,104,125,Census Tract 604
2020,25025060501,4167,31,18,184,2,209,122,Census Tract 605.01
2020,25025060601,1661,44,8,86,1,150,56,Census Tract 606.01
2020,25025060602,265,10,0,10,2,33,11,Census Tract 606.02
2020,25025060603,1152,44,7,83,0,135,81,Census Tract 606.03
2020,25025060604,2110,95,56,176,0,250,116,Census Tract 606.04
2020,25025060700,229,341,37,831,3,146,102,Census Tract 607
2020,25025060800,4201,45,13,233,11,248,108,Census Tract 608
2020,25025061000,1168,334,22,634,0,164,94,Census Tract 610
2020,25025061101,516,518,37,1127,12,388,112,Census Tract 611.01
2020,25025061201,1567,65,7,132,0,170,72,Census Tract 612.01
2020,25025061202,,,,,,,,Census Tract 612.02
2020,25025061203,1973,70,6,181,0,369,87,Census Tract 612.03
2020,25025061204,787,11,3,45,0,64,27,Census Tract 612.04
2020,25025070102,2194,232,20,353,7,749,132,Census Tract 701.02
2020,25025070103,236,68,0,68,0,369,10,Census Tract 701.03
2020,25025070104,1852,51,16,144,2,667,130,Census Tract 701.04
2020,25025070201,2230,179,12,261,0,1264,44,Census Tract 702.01
2020,25025070202,1608,186,16,383,2,3111,154,Census Tract 702.02
2020,25025070301,1687,50,13,163,0,207,93,Census Tract 703.01
2020,25025070302,1426,55,13,105,0,427,64,Census Tract 703.02
2020,25025070402,1473,374,22,278,3,1308,103,Census Tract 704.02
2020,25025070501,1621,58,7,197,5,272,63,Census Tract 705.01
2020,25025070502,1544,254,15,865,3,630,82,Census Tract 705.02
2020,25025070600,1805,99,9,131,1,127,115,Census Tract 706
2020,25025070700,1372,486,31,239,10,265,124,Census Tract 707
2020,25025070801,571,174,6,96,0,143,66,Census Tract 708.01
2020,25025070802,1702,363,17,266,6,219,112,Census Tract 708.02
2020,25025070901,291,303,12,400,0,113,46,Census Tract 709.01
2020,25025070902,1203,331,7,398,2,239,120,Census Tract 709.02
2020,25025071101,2077,596,33,547,16,684,158,Census Tract 711.01
2020,25025071201,1452,593,29,809,4,497,130,Census Tract 712.01
2020,25025080100,572,1012,114,796,2,47,357,Census Tract 801
2020,25025080300,146,1045,33,805,1,81,125,Census Tract 803
2020,25025080401,352,1214,54,1341,10,291,129,Census Tract 804.01
2020,25025080500,308,1234,25,1372,0,257,92,Census Tract 805
2020,25025080601,1749,732,23,687,5,1266,270,Census Tract 806.01
2020,25025080801,1238,940,51,1414,9,534,96,Census Tract 808.01
2020,25025080900,2194,319,33,355,2,1305,168,Census Tract 809
2020,25025081001,1955,639,81,1064,7,1745,204,Census Tract 810.01
2020,25025081101,806,154,4,158,0,299,63,Census Tract 811.01
2020,25025081102,1248,529,18,508,6,731,125,Census Tract 811.02
2020,25025081200,577,913,41,1677,2,156,140,Census Tract 812
2020,25025081301,336,769,7,1108,8,65,101,Census Tract 813.01
2020,25025081302,255,1186,27,1415,9,65,123,Census Tract 813.02
2020,25025081400,1172,1324,33,684,9,327,225,Census Tract 814
2020,25025081500,406,1107,19,631,4,117,165,Census Tract 815
2020,25025081700,254,2337,65,1100,22,158,205,Census Tract 817
2020,25025081800,256,1923,56,1084,5,46,197,Census Tract 818
2020,25025081900,127,1983,57,1284,6,33,181,Census Tract 819
2020,25025082000,129,1882,73,830,8,33,240,Census Tract 820
2020,25025082100,164,2657,55,2079,9,51,209,Census Tract 821
2020,25025090100,133,2930,100,1637,41,61,269,Census Tract 901
2020,25025090200,105,933,50,1099,0,56,169,Census Tract 902
2020,25025090300,82,1812,79,1469,11,49,293,Census Tract 903
2020,25025090400,168,1712,165,1398,5,142,511,Census Tract 904
2020,25025090600,175,744,319,621,3,50,538,Census Tract 906
2020,25025090700,2858,282,61,449,13,825,185,Census Tract 907
2020,25025090901,1007,530,25,784,7,1119,128,Census Tract 909.01
2020,25025091001,1766,275,27,311,5,702,169,Census Tract 910.01
2020,25025091100,2528,430,90,430,8,1191,239,Census Tract 911
2020,25025091200,1120,546,155,761,0,174,384,Census Tract 912
2020,25025091300,297,716,432,568,2,109,502,Census Tract 913
2020,25025091400,201,1205,197,910,15,35,323,Census Tract 914
2020,25025091500,621,1292,441,1083,1,272,878,Census Tract 915
2020,25025091600,462,684,128,639,13,927,347,Census Tract 916
2020,25025091700,208,1311,195,795,13,155,526,Census Tract 917
2020,25025091800,195,1567,248,915,8,121,664,Census Tract 918
2020,25025091900,143,2449,136,1089,15,62,384,Census Tract 919
2020,25025092000,403,2218,150,1225,10,654,520,Census Tract 920
2020,25025092101,1900,1260,110,919,10,2386,336,Census Tract 921.01
2020,25025092200,751,1255,78,545,19,669,285,Census Tract 922
2020,25025092300,119,2033,58,740,16,131,204,Census Tract 923
2020,25025092400,181,2984,82,2281,25,71,443,Census Tract 924
2020,25025100100,151,3209,117,1843,18,64,320,Census Tract 1001
2020,25025100200,46,1963,62,621,9,33,185,Census Tract 1002
2020,25025100300,128,2505,56,650,10,98,290,Census Tract 1003
2020,25025100400,768,2749,103,742,12,353,341,Census Tract 1004
2020,25025100500,934,3060,124,1421,29,676,332,Census Tract 1005
2020,25025100601,2095,1100,117,592,8,1075,355,Census Tract 1006.01
2020,25025100603,1391,226,25,148,4,289,89,Census Tract 1006.03
2020,25025100700,3729,140,23,121,0,200,119,Census Tract 1007
2020,25025100800,3089,1050,72,498,3,803,276,Census Tract 1008
2020,25025100900,993,2089,53,424,7,364,218,Census Tract 1009
2020,25025101001,107,4340,51,784,8,19,286,Census Tract 1010.01
2020,25025101002,195,3852,62,1205,19,57,322,Census Tract 1010.02
2020,25025101101,108,2436,35,752,7,28,156,Census Tract 1011.01
2020,25025101102,59,3541,22,874,13,21,236,Census Tract 1011.02
2020,25025110104,433,532,25,1045,1,55,86,Census Tract 1101.04
2020,25025110105,1233,158,23,281,1,304,120,Census Tract 1101.05
2020,25025110106,710,160,12,348,0,70,56,Census Tract 1101.06
2020,25025110201,339,735,34,831,0,65,87,Census Tract 1102.01
2020,25025110301,1022,607,24,664,1,75,107,Census Tract 1103.01
2020,25025110401,1282,902,16,1144,3,126,152,Census Tract 1104.01
2020,25025110403,2122,914,47,1026,3,124,201,Census Tract 1104.03
2020,25025110501,2237,269,23,508,4,111,150,Census Tract 1105.01
2020,25025110502,2178,556,33,918,8,131,176,Census Tract 1105.02
2020,25025110601,2164,52,9,147,0,185,82,Census Tract 1106.01
2020,25025110607,4074,269,42,456,2,227,206,Census Tract 1106.07
2020,25025120103,1296,58,8,88,0,88,104,Census Tract 1201.03
2020,25025120104,1570,153,16,324,1,156,153,Census Tract 1201.04
2020,25025120105,1896,120,12,173,5,151,135,Census Tract 1201.05
2020,25025120201,2353,484,41,828,8,418,228,Census Tract 1202.01
2020,25025120301,2274,637,50,1590,3,296,270,Census Tract 1203.01
2020,25025120400,4349,348,48,598,10,371,282,Census Tract 1204
2020,25025120500,923,265,16,916,1,211,91,Census Tract 1205
2020,25025120600,1852,118,14,284,4,153,141,Census Tract 1206
2020,25025120700,1271,171,11,283,1,304,98,Census Tract 1207
2020,25025130101,4540,206,59,440,1,580,222,Census Tract 1301.01
2020,25025130200,3763,156,34,308,1,294,152,Census Tract 1302
2020,25025130300,3543,165,21,322,3,304,138,Census Tract 1303
2020,25025130402,3394,298,24,513,6,427,171,Census Tract 1304.02
2020,25025130404,1829,381,22,445,2,305,89,Census Tract 1304.04
2020,25025130406,1613,2030,51,1379,13,345,208,Census Tract 1304.06
2020,25025140102,1562,1984,54,998,5,141,214,Census Tract 1401.02
2020,25025140105,1131,1083,24,1149,4,77,124,Census Tract 1401.05
2020,25025140106,327,1000,18,663,3,73,94,Census Tract 1401.06
2020,25025140107,747,1032,18,746,10,58,167,Census Tract 1401.07
2020,25025140201,767,763,89,493,1,69,129,Census Tract 1402.01
2020,25025140202,2010,1921,60,1425,9,186,213,Census Tract 1402.02
2020,25025140300,920,3681,58,1846,13,80,245,Census Tract 1403
2020,25025140400,493,5164,60,1660,14,125,343,Census Tract 1404
2020,25025980101,,,,,,,,Census Tract 9801.01
2020,25025980300,,,,,,,,Census Tract 9803
2020,25025980700,,,,,,,,Census Tract 9807
2020,25025980900,,,,,,,,Census Tract 9809
2020,25025981000,,,,,,,,Census Tract 9810
2020,25025981100,,,,,,,,Census Tract 9811
2020,25025981201,,,,,,,,Census Tract 9812.01
2020,25025981202,,,,,,,,Census Tract 9812.02
2020,25025981300,,,,,,,,Census Tract 9813
2020,25025981501,,,,,,,,Census Tract 9815.01
2020,25025981502,,,,,,,,Census Tract 9815.02
2020,25025981600,,,,,,,,Census Tract 9816
2020,25025981700,,,,,,,,Census Tract 9817
2020,25025981800,,,,,,,,Census Tract 9818
2020,25025981900,,,,,,,,Census Tract 9819
