YEAR,GEOID,under5,fiveto17,NAME
2000,25025091700,263.0,892.0,Census Tract 917
2000,25025091800,302.0,998.0,Census Tract 918
2000,25025091900,289.0,1023.0,Census Tract 919
2000,25025092000,372.0,1380.0,Census Tract 920
2000,25025092101,473.0,1377.0,Census Tract 921.01
2000,25025092200,260.0,751.0,Census Tract 922
2000,25025092300,269.0,819.0,Census Tract 923
2000,25025092400,625.0,1862.0,Census Tract 924
2000,25025100100,515.0,1467.0,Census Tract 1001
2000,25025100200,202.0,735.0,Census Tract 1002
2000,25025100300,289.0,947.0,Census Tract 1003
2000,25025100400,347.0,1071.0,Census Tract 1004
2000,25025100500,462.0,1527.0,Census Tract 1005
2000,25025100601,384.0,1076.0,Census Tract 1006.01
2000,25025100603,91.0,225.0,Census Tract 1006.03
2000,25025100700,277.0,575.0,Census Tract 1007
2000,25025100800,317.0,757.0,Census Tract 1008
2000,25025100900,281.0,828.0,Census Tract 1009
2000,25025101001,441.0,1239.0,Census Tract 1010.01
2000,25025101002,422.0,1185.0,Census Tract 1010.02
2000,25025101101,277.0,810.0,Census Tract 1011.01
2000,25025101102,405.0,1220.0,Census Tract 1011.02
2000,25025110104,143.0,414.0,Census Tract 1101.04
2000,25025110105,154.0,451.0,Census Tract 1101.05
2000,25025110106,84.0,245.0,Census Tract 1101.06
2000,25025110201,123.0,422.0,Census Tract 1102.01
2000,25025110301,171.0,422.0,Census Tract 1103.01
2000,25025110401,283.0,824.0,Census Tract 1104.01
2000,25025110403,255.0,762.0,Census Tract 1104.03
2000,25025110501,213.0,429.0,Census Tract 1105.01
2000,25025110502,227.0,634.0,Census Tract 1105.02
2000,25025110601,197.0,340.0,Census Tract 1106.01
2000,25025110607,308.0,581.0,Census Tract 1106.07
2000,25025120103,69.0,155.0,Census Tract 1201.03
2000,25025120104,132.0,271.0,Census Tract 1201.04
2000,25025120105,104.0,233.0,Census Tract 1201.05
2000,25025120201,180.0,420.0,Census Tract 1202.01
2000,25025120301,304.0,1000.0,Census Tract 1203.01
2000,25025120400,234.0,500.0,Census Tract 1204
2000,25025120500,149.0,546.0,Census Tract 1205
2000,25025120600,96.0,217.0,Census Tract 1206
2000,25025120700,108.0,228.0,Census Tract 1207
2000,25025130101,364.0,518.0,Census Tract 1301.01
2000,25025130200,267.0,666.0,Census Tract 1302
2000,25025130300,259.0,626.0,Census Tract 1303
2000,25025130402,223.0,469.0,Census Tract 1304.02
2000,25025130404,212.0,399.0,Census Tract 1304.04
2000,25025130406,396.0,743.0,Census Tract 1304.06
2000,25025140102,285.0,764.0,Census Tract 1401.02
2000,25025140105,251.0,735.0,Census Tract 1401.05
2000,25025140106,188.0,541.0,Census Tract 1401.06
2000,25025140107,198.0,569.0,Census Tract 1401.07
2000,25025140201,130.0,278.0,Census Tract 1402.01
2000,25025140202,377.0,952.0,Census Tract 1402.02
2000,25025140300,429.0,1244.0,Census Tract 1403
2000,25025140400,547.0,1612.0,Census Tract 1404
2000,25025980101,5.0,4.0,Census Tract 9801.01
2000,25025980300,,,Census Tract 9803
2000,25025980700,,,Census Tract 9807
2000,25025980900,,,Census Tract 9809
2000,25025981000,,,Census Tract 9810
2000,25025981100,11.0,33.0,Census Tract 9811
2000,25025981201,,,Census Tract 9812.01
2000,25025981202,,,Census Tract 9812.02
2000,25025981300,,,Census Tract 9813
2000,25025981501,,,Census Tract 9815.01
2000,25025981502,,,Census Tract 9815.02
2000,25025981600,,,Census Tract 9816
2000,25025981700,,,Census Tract 9817
2000,25025981800,,,Census Tract 9818
2000,25025981900,,,Census Tract 9819
2000,25025990101,,,Census Tract 9901.01
2000,25025999999,,,Census Tract 9999.99
2010,25025000101,99.0,150.0,Census Tract 1.01
2010,25025000102,131.0,199.0,Census Tract 1.02
2010,25025000201,178.0,261.0,Census Tract 2.01
2010,25025000202,201.0,455.0,Census Tract 2.02
2010,25025000301,95.0,178.0,Census Tract 3.01
2010,25025000302,116.0,194.0,Census Tract 3.02
2010,25025000401,175.0,229.0,Census Tract 4.01
2010,25025000402,155.0,211.0,Census Tract 4.02
2010,25025000502,55.0,30.0,Census Tract 5.02
2010,25025000503,32.0,22.0,Census Tract 5.03
2010,25025000505,36.0,35.0,Census Tract 5.05
2010,25025000506,46.0,44.0,Census Tract 5.06
2010,25025000601,137.0,158.0,Census Tract 6.01
2010,25025000603,50.0,118.0,Census Tract 6.03
2010,25025000604,92.0,216.0,Census Tract 6.04
2010,25025000701,74.0,98.0,Census Tract 7.01
2010,25025000703,35.0,23.0,Census Tract 7.03
2010,25025000704,114.0,129.0,Census Tract 7.04
2010,25025000804,117.0,196.0,Census Tract 8.04
2010,25025000805,134.0,224.0,Census Tract 8.05
2010,25025000806,41.0,48.0,Census Tract 8.06
2010,25025000807,46.0,54.0,Census Tract 8.07
2010,25025010103,3.0,16.0,Census Tract 101.03
2010,25025010104,60.0,43.0,Census Tract 101.04
2010,25025010204,16.0,15.0,Census Tract 102.04
2010,25025010205,64.0,55.0,Census Tract 102.05
2010,25025010206,27.0,23.0,Census Tract 102.06
2010,25025010300,35.0,99.0,Census Tract 103
2010,25025010403,48.0,57.0,Census Tract 104.03
2010,25025010404,26.0,58.0,Census Tract 104.04
2010,25025010405,47.0,73.0,Census Tract 104.05
2010,25025010408,21.0,25.0,Census Tract 104.08
2010,25025010500,63.0,52.0,Census Tract 105
2010,25025010600,129.0,50.0,Census Tract 106
2010,25025010701,62.0,49.0,Census Tract 107.01
2010,25025010702,78.0,87.0,Census Tract 107.02
2010,25025010801,94.0,81.0,Census Tract 108.01
2010,25025010802,98.0,107.0,Census Tract 108.02
2010,25025020101,190.0,274.0,Census Tract 201.01
2010,25025020200,73.0,82.0,Census Tract 202
2010,25025020301,77.0,40.0,Census Tract 203.01
2010,25025020302,29.0,28.0,Census Tract 203.02
2010,25025020304,14.0,15.0,Census Tract 203.04
2010,25025020305,98.0,101.0,Census Tract 203.05
2010,25025030100,34.0,28.0,Census Tract 301
2010,25025030200,22.0,46.0,Census Tract 302
2010,25025030301,37.0,31.0,Census Tract 303.01
2010,25025030302,63.0,52.0,Census Tract 303.02
2010,25025030400,83.0,107.0,Census Tract 304
2010,25025030500,55.0,58.0,Census Tract 305
2010,25025040100,135.0,102.0,Census Tract 401
2010,25025040200,156.0,277.0,Census Tract 402
2010,25025040300,302.0,341.0,Census Tract 403
2010,25025040401,146.0,257.0,Census Tract 404.01
2010,25025040600,116.0,124.0,Census Tract 406
2010,25025040801,239.0,490.0,Census Tract 408.01
2010,25025050101,444.0,886.0,Census Tract 501.01
2010,25025050200,502.0,830.0,Census Tract 502
2010,25025050300,150.0,367.0,Census Tract 503
2010,25025050400,164.0,247.0,Census Tract 504
2010,25025050500,165.0,241.0,Census Tract 505
2010,25025050600,162.0,269.0,Census Tract 506
2010,25025050700,371.0,640.0,Census Tract 507
2010,25025050901,369.0,629.0,Census Tract 509.01
2010,25025051000,247.0,591.0,Census Tract 510
2010,25025051101,362.0,983.0,Census Tract 511.01
2010,25025051200,156.0,251.0,Census Tract 512
2010,25025060101,109.0,192.0,Census Tract 601.01
2010,25025060200,76.0,128.0,Census Tract 602
2010,25025060301,93.0,175.0,Census Tract 603.01
2010,25025060400,151.0,274.0,Census Tract 604
2010,25025060501,127.0,178.0,Census Tract 605.01
2010,25025060601,32.0,30.0,Census Tract 606.01
2010,25025060602,2.0,2.0,Census Tract 606.02
2010,25025060603,19.0,18.0,Census Tract 606.03
2010,25025060604,10.0,9.0,Census Tract 606.04
2010,25025060700,153.0,565.0,Census Tract 607
2010,25025060800,140.0,201.0,Census Tract 608
2010,25025061000,252.0,602.0,Census Tract 610
2010,25025061101,209.0,504.0,Census Tract 611.01
2010,25025061201,58.0,68.0,Census Tract 612.01
2010,25025061202,,,Census Tract 612.02
2010,25025061203,44.0,51.0,Census Tract 612.03
2010,25025061204,20.0,24.0,Census Tract 612.04
2010,25025070102,92.0,80.0,Census Tract 701.02
2010,25025070103,,,Census Tract 701.03
2010,25025070104,52.0,45.0,Census Tract 701.04
2010,25025070201,59.0,186.0,Census Tract 702.01
2010,25025070202,106.0,225.0,Census Tract 702.02
2010,25025070301,78.0,57.0,Census Tract 703.01
2010,25025070302,67.0,49.0,Census Tract 703.02
2010,25025070402,52.0,313.0,Census Tract 704.02
2010,25025070501,110.0,176.0,Census Tract 705.01
2010,25025070502,179.0,285.0,Census Tract 705.02
2010,25025070600,123.0,110.0,Census Tract 706
2010,25025070700,114.0,191.0,Census Tract 707
2010,25025070801,49.0,49.0,Census Tract 708.01
2010,25025070802,117.0,120.0,Census Tract 708.02
2010,25025070901,73.0,130.0,Census Tract 709.01
2010,25025070902,134.0,239.0,Census Tract 709.02
2010,25025071101,141.0,152.0,Census Tract 711.01
2010,25025071201,202.0,358.0,Census Tract 712.01
2010,25025080100,129.0,286.0,Census Tract 801
2010,25025080300,150.0,375.0,Census Tract 803
2010,25025080401,231.0,469.0,Census Tract 804.01
2010,25025080500,296.0,652.0,Census Tract 805
2010,25025080601,130.0,362.0,Census Tract 806.01
2010,25025080801,165.0,605.0,Census Tract 808.01
2010,25025080900,75.0,131.0,Census Tract 809
2010,25025081001,198.0,464.0,Census Tract 810.01
2010,25025081101,27.0,55.0,Census Tract 811.01
2010,25025081102,85.0,172.0,Census Tract 811.02
2010,25025081200,288.0,752.0,Census Tract 812
2010,25025081301,139.0,390.0,Census Tract 813.01
2010,25025081302,190.0,531.0,Census Tract 813.02
2010,25025081400,154.0,369.0,Census Tract 814
2010,25025081500,113.0,376.0,Census Tract 815
2010,25025081700,239.0,828.0,Census Tract 817
2010,25025081800,235.0,531.0,Census Tract 818
2010,25025081900,216.0,607.0,Census Tract 819
2010,25025082000,188.0,515.0,Census Tract 820
2010,25025082100,460.0,1121.0,Census Tract 821
2010,25025090100,335.0,977.0,Census Tract 901
2010,25025090200,196.0,579.0,Census Tract 902
2010,25025090300,332.0,747.0,Census Tract 903
2010,25025090400,303.0,848.0,Census Tract 904
2010,25025090600,164.0,489.0,Census Tract 906
2010,25025090700,197.0,437.0,Census Tract 907
2010,25025090901,193.0,392.0,Census Tract 909.01
2010,25025091001,128.0,332.0,Census Tract 910.01
2010,25025091100,289.0,631.0,Census Tract 911
2010,25025091200,274.0,476.0,Census Tract 912
2010,25025091300,164.0,546.0,Census Tract 913
2010,25025091400,187.0,530.0,Census Tract 914
2010,25025091500,340.0,843.0,Census Tract 915
2010,25025091600,233.0,622.0,Census Tract 916
2010,25025091700,246.0,656.0,Census Tract 917
2010,25025091800,241.0,782.0,Census Tract 918
2010,25025091900,289.0,878.0,Census Tract 919
2010,25025092000,353.0,939.0,Census Tract 920
2010,25025092101,440.0,1110.0,Census Tract 921.01
2010,25025092200,190.0,593.0,Census Tract 922
2010,25025092300,214.0,628.0,Census Tract 923
2010,25025092400,411.0,1224.0,Census Tract 924
2010,25025100100,483.0,1276.0,Census Tract 1001
2010,25025100200,208.0,612.0,Census Tract 1002
2010,25025100300,218.0,699.0,Census Tract 1003
2010,25025100400,316.0,843.0,Census Tract 1004
2010,25025100500,394.0,1157.0,Census Tract 1005
2010,25025100601,333.0,815.0,Census Tract 1006.01
2010,25025100603,113.0,258.0,Census Tract 1006.03
2010,25025100700,286.0,588.0,Census Tract 1007
2010,25025100800,315.0,742.0,Census Tract 1008
2010,25025100900,248.0,632.0,Census Tract 1009
2010,25025101001,343.0,882.0,Census Tract 1010.01
2010,25025101002,316.0,877.0,Census Tract 1010.02
2010,25025101101,214.0,729.0,Census Tract 1011.01
2010,25025101102,304.0,929.0,Census Tract 1011.02
2010,25025110104,131.0,316.0,Census Tract 1101.04
2010,25025110105,111.0,274.0,Census Tract 1101.05
2010,25025110106,76.0,188.0,Census Tract 1101.06
2010,25025110201,152.0,340.0,Census Tract 1102.01
2010,25025110301,144.0,416.0,Census Tract 1103.01
2010,25025110401,245.0,623.0,Census Tract 1104.01
2010,25025110403,266.0,646.0,Census Tract 1104.03
2010,25025110501,232.0,453.0,Census Tract 1105.01
2010,25025110502,234.0,528.0,Census Tract 1105.02
2010,25025110601,157.0,363.0,Census Tract 1106.01
2010,25025110607,302.0,516.0,Census Tract 1106.07
2010,25025120103,118.0,153.0,Census Tract 1201.03
2010,25025120104,143.0,235.0,Census Tract 1201.04
2010,25025120105,114.0,321.0,Census Tract 1201.05
2010,25025120201,215.0,288.0,Census Tract 1202.01
2010,25025120301,287.0,575.0,Census Tract 1203.01
2010,25025120400,298.0,375.0,Census Tract 1204
2010,25025120500,139.0,282.0,Census Tract 1205
2010,25025120600,136.0,132.0,Census Tract 1206
2010,25025120700,105.0,102.0,Census Tract 1207
2010,25025130101,426.0,641.0,Census Tract 1301.01
2010,25025130200,293.0,591.0,Census Tract 1302
2010,25025130300,275.0,707.0,Census Tract 1303
2010,25025130402,266.0,594.0,Census Tract 1304.02
2010,25025130404,145.0,331.0,Census Tract 1304.04
2010,25025130406,576.0,961.0,Census Tract 1304.06
2010,25025140102,276.0,852.0,Census Tract 1401.02
2010,25025140105,206.0,650.0,Census Tract 1401.05
2010,25025140106,154.0,387.0,Census Tract 1401.06
2010,25025140107,132.0,420.0,Census Tract 1401.07
2010,25025140201,131.0,338.0,Census Tract 1402.01
2010,25025140202,361.0,1010.0,Census Tract 1402.02
2010,25025140300,365.0,1104.0,Census Tract 1403
2010,25025140400,441.0,1304.0,Census Tract 1404
2010,25025980101,4.0,1.0,Census Tract 9801.01
2010,25025980300,1.0,3.0,Census Tract 9803
2010,25025980700,0.0,0.0,Census Tract 9807
2010,25025980900,,,Census Tract 9809
2010,25025981000,,,Census Tract 9810
2010,25025981100,7.0,43.0,Census Tract 9811
2010,25025981201,0.0,0.0,Census Tract 9812.01
2010,25025981202,0.0,0.0,Census Tract 9812.02
2010,25025981300,,,Census Tract 9813
2010,25025981501,0.0,0.0,Census Tract 9815.01
2010,25025981502,,,Census Tract 9815.02
2010,25025981600,0.0,0.0,Census Tract 9816
2010,25025981700,0.0,0.0,Census Tract 9817
2010,25025981800,4.0,3.0,Census Tract 9818
2010,25025981900,,,Census Tract 9819
2010,25025990101,,,Census Tract 9901.01
2010,25025999999,,,Census Tract 9999.99
2020,25025000101,66.0,87.0,Census Tract 1.01
2020,25025000102,172.0,432.0,Census Tract 1.02
2020,25025000201,149.0,259.0,Census Tract 2.01
2020,25025000202,166.0,462.0,Census Tract 2.02
2020,25025000301,120.0,144.0,Census Tract 3.01
2020,25025000302,81.0,169.0,Census Tract 3.02
2020,25025000401,162.0,252.0,Census Tract 4.01
2020,25025000402,182.0,244.0,Census Tract 4.02
2020,25025000502,99.0,143.0,Census Tract 5.02
2020,25025000503,38.0,40.0,Census Tract 5.03
2020,25025000505,43.0,74.0,Census Tract 5.05
2020,25025000506,67.0,56.0,Census Tract 5.06
2020,25025000601,153.0,188.0,Census Tract 6.01
2020,25025000603,71.0,226.0,Census Tract 6.03
2020,25025000604,64.0,137.0,Census Tract 6.04
2020,25025000701,85.0,113.0,Census Tract 7.01
2020,25025000703,36.0,46.0,Census Tract 7.03
2020,25025000704,164.0,219.0,Census Tract 7.04
2020,25025000804,148.0,367.0,Census Tract 8.04
2020,25025000805,129.0,160.0,Census Tract 8.05
2020,25025000806,83.0,45.0,Census Tract 8.06
2020,25025000807,4.0,9.0,Census Tract 8.07
2020,25025010103,14.0,16.0,Census Tract 101.03
2020,25025010104,48.0,69.0,Census Tract 101.04
2020,25025010204,49.0,48.0,Census Tract 102.04
2020,25025010205,126.0,134.0,Census Tract 102.05
2020,25025010206,41.0,38.0,Census Tract 102.06
2020,25025010300,18.0,26.0,Census Tract 103
2020,25025010403,55.0,83.0,Census Tract 104.03
2020,25025010404,65.0,73.0,Census Tract 104.04
2020,25025010405,62.0,84.0,Census Tract 104.05
2020,25025010408,27.0,22.0,Census Tract 104.08
2020,25025010500,73.0,106.0,Census Tract 105
2020,25025010600,136.0,154.0,Census Tract 106
2020,25025010701,50.0,88.0,Census Tract 107.01
2020,25025010702,62.0,100.0,Census Tract 107.02
2020,25025010801,49.0,96.0,Census Tract 108.01
2020,25025010802,92.0,142.0,Census Tract 108.02
2020,25025020101,120.0,303.0,Census Tract 201.01
2020,25025020200,89.0,107.0,Census Tract 202
2020,25025020301,78.0,65.0,Census Tract 203.01
2020,25025020302,52.0,62.0,Census Tract 203.02
2020,25025020304,76.0,90.0,Census Tract 203.04
2020,25025020305,139.0,159.0,Census Tract 203.05
2020,25025030100,25.0,67.0,Census Tract 301
2020,25025030200,26.0,47.0,Census Tract 302
2020,25025030301,49.0,78.0,Census Tract 303.01
2020,25025030302,42.0,57.0,Census Tract 303.02
2020,25025030400,102.0,146.0,Census Tract 304
2020,25025030500,65.0,91.0,Census Tract 305
2020,25025040100,148.0,189.0,Census Tract 401
2020,25025040200,149.0,289.0,Census Tract 402
2020,25025040300,415.0,536.0,Census Tract 403
2020,25025040401,215.0,323.0,Census Tract 404.01
2020,25025040600,243.0,265.0,Census Tract 406
2020,25025040801,185.0,502.0,Census Tract 408.01
2020,25025050101,305.0,804.0,Census Tract 501.01
2020,25025050200,281.0,839.0,Census Tract 502
2020,25025050300,139.0,342.0,Census Tract 503
2020,25025050400,111.0,240.0,Census Tract 504
2020,25025050500,105.0,249.0,Census Tract 505
2020,25025050600,96.0,266.0,Census Tract 506
2020,25025050700,268.0,723.0,Census Tract 507
2020,25025050901,258.0,716.0,Census Tract 509.01
2020,25025051000,204.0,605.0,Census Tract 510
2020,25025051101,314.0,872.0,Census Tract 511.01
2020,25025051200,184.0,305.0,Census Tract 512
2020,25025060101,160.0,199.0,Census Tract 601.01
2020,25025060200,87.0,118.0,Census Tract 602
2020,25025060301,180.0,151.0,Census Tract 603.01
2020,25025060400,180.0,214.0,Census Tract 604
2020,25025060501,232.0,189.0,Census Tract 605.01
2020,25025060601,74.0,76.0,Census Tract 606.01
2020,25025060602,11.0,8.0,Census Tract 606.02
2020,25025060603,45.0,40.0,Census Tract 606.03
2020,25025060604,63.0,62.0,Census Tract 606.04
2020,25025060700,89.0,435.0,Census Tract 607
2020,25025060800,192.0,165.0,Census Tract 608
2020,25025061000,135.0,348.0,Census Tract 610
2020,25025061101,195.0,525.0,Census Tract 611.01
2020,25025061201,73.0,58.0,Census Tract 612.01
2020,25025061202,0.0,0.0,Census Tract 612.02
2020,25025061203,125.0,103.0,Census Tract 612.03
2020,25025061204,27.0,34.0,Census Tract 612.04
2020,25025070102,71.0,79.0,Census Tract 701.02
2020,25025070103,39.0,89.0,Census Tract 701.03
2020,25025070104,130.0,156.0,Census Tract 701.04
2020,25025070201,33.0,98.0,Census Tract 702.01
2020,25025070202,181.0,425.0,Census Tract 702.02
2020,25025070301,120.0,94.0,Census Tract 703.01
2020,25025070302,74.0,105.0,Census Tract 703.02
2020,25025070402,123.0,187.0,Census Tract 704.02
2020,25025070501,102.0,146.0,Census Tract 705.01
2020,25025070502,150.0,336.0,Census Tract 705.02
2020,25025070600,131.0,155.0,Census Tract 706
2020,25025070700,121.0,240.0,Census Tract 707
2020,25025070801,45.0,58.0,Census Tract 708.01
2020,25025070802,126.0,155.0,Census Tract 708.02
2020,25025070901,53.0,159.0,Census Tract 709.01
2020,25025070902,118.0,175.0,Census Tract 709.02
2020,25025071101,168.0,199.0,Census Tract 711.01
2020,25025071201,139.0,425.0,Census Tract 712.01
2020,25025080100,102.0,312.0,Census Tract 801
2020,25025080300,143.0,430.0,Census Tract 803
2020,25025080401,175.0,507.0,Census Tract 804.01
2020,25025080500,180.0,650.0,Census Tract 805
2020,25025080601,88.0,212.0,Census Tract 806.01
2020,25025080801,156.0,515.0,Census Tract 808.01
2020,25025080900,123.0,161.0,Census Tract 809
2020,25025081001,226.0,503.0,Census Tract 810.01
2020,25025081101,42.0,37.0,Census Tract 811.01
2020,25025081102,84.0,154.0,Census Tract 811.02
2020,25025081200,195.0,661.0,Census Tract 812
2020,25025081301,132.0,412.0,Census Tract 813.01
2020,25025081302,226.0,478.0,Census Tract 813.02
2020,25025081400,165.0,350.0,Census Tract 814
2020,25025081500,137.0,328.0,Census Tract 815
2020,25025081700,256.0,750.0,Census Tract 817
2020,25025081800,190.0,623.0,Census Tract 818
2020,25025081900,238.0,695.0,Census Tract 819
2020,25025082000,193.0,567.0,Census Tract 820
2020,25025082100,362.0,1038.0,Census Tract 821
2020,25025090100,326.0,1077.0,Census Tract 901
2020,25025090200,178.0,608.0,Census Tract 902
2020,25025090300,312.0,867.0,Census Tract 903
2020,25025090400,275.0,823.0,Census Tract 904
2020,25025090600,141.0,428.0,Census Tract 906
2020,25025090700,173.0,296.0,Census Tract 907
2020,25025090901,170.0,347.0,Census Tract 909.01
2020,25025091001,130.0,258.0,Census Tract 910.01
2020,25025091100,198.0,431.0,Census Tract 911
2020,25025091200,201.0,392.0,Census Tract 912
2020,25025091300,164.0,472.0,Census Tract 913
2020,25025091400,164.0,495.0,Census Tract 914
2020,25025091500,263.0,816.0,Census Tract 915
2020,25025091600,181.0,517.0,Census Tract 916
2020,25025091700,199.0,653.0,Census Tract 917
2020,25025091800,205.0,729.0,Census Tract 918
2020,25025091900,272.0,834.0,Census Tract 919
2020,25025092000,268.0,920.0,Census Tract 920
2020,25025092101,358.0,1010.0,Census Tract 921.01
2020,25025092200,181.0,534.0,Census Tract 922
2020,25025092300,229.0,664.0,Census Tract 923
2020,25025092400,424.0,1381.0,Census Tract 924
2020,25025100100,420.0,1301.0,Census Tract 1001
2020,25025100200,176.0,610.0,Census Tract 1002
2020,25025100300,223.0,682.0,Census Tract 1003
2020,25025100400,207.0,759.0,Census Tract 1004
2020,25025100500,451.0,1073.0,Census Tract 1005
2020,25025100601,303.0,717.0,Census Tract 1006.01
2020,25025100603,148.0,216.0,Census Tract 1006.03
2020,25025100700,204.0,514.0,Census Tract 1007
2020,25025100800,274.0,651.0,Census Tract 1008
2020,25025100900,157.0,564.0,Census Tract 1009
2020,25025101001,280.0,846.0,Census Tract 1010.01
2020,25025101002,346.0,953.0,Census Tract 1010.02
2020,25025101101,213.0,636.0,Census Tract 1011.01
2020,25025101102,351.0,977.0,Census Tract 1011.02
2020,25025110104,114.0,427.0,Census Tract 1101.04
2020,25025110105,94.0,153.0,Census Tract 1101.05
2020,25025110106,69.0,151.0,Census Tract 1101.06
2020,25025110201,130.0,336.0,Census Tract 1102.01
2020,25025110301,124.0,325.0,Census Tract 1103.01
2020,25025110401,220.0,458.0,Census Tract 1104.01
2020,25025110403,266.0,576.0,Census Tract 1104.03
2020,25025110501,204.0,460.0,Census Tract 1105.01
2020,25025110502,243.0,485.0,Census Tract 1105.02
2020,25025110601,119.0,283.0,Census Tract 1106.01
2020,25025110607,303.0,533.0,Census Tract 1106.07
2020,25025120103,98.0,178.0,Census Tract 1201.03
2020,25025120104,133.0,200.0,Census Tract 1201.04
2020,25025120105,120.0,289.0,Census Tract 1201.05
2020,25025120201,232.0,342.0,Census Tract 1202.01
2020,25025120301,273.0,510.0,Census Tract 1203.01
2020,25025120400,338.0,384.0,Census Tract 1204
2020,25025120500,127.0,230.0,Census Tract 1205
2020,25025120600,173.0,175.0,Census Tract 1206
2020,25025120700,102.0,110.0,Census Tract 1207
2020,25025130101,367.0,656.0,Census Tract 1301.01
2020,25025130200,262.0,625.0,Census Tract 1302
2020,25025130300,252.0,675.0,Census Tract 1303
2020,25025130402,238.0,572.0,Census Tract 1304.02
2020,25025130404,153.0,379.0,Census Tract 1304.04
2020,25025130406,412.0,1090.0,Census Tract 1304.06
2020,25025140102,247.0,782.0,Census Tract 1401.02
2020,25025140105,171.0,487.0,Census Tract 1401.05
2020,25025140106,141.0,408.0,Census Tract 1401.06
2020,25025140107,162.0,396.0,Census Tract 1401.07
2020,25025140201,112.0,373.0,Census Tract 1402.01
2020,25025140202,316.0,905.0,Census Tract 1402.02
2020,25025140300,307.0,1021.0,Census Tract 1403
2020,25025140400,368.0,1153.0,Census Tract 1404
2020,25025980101,0.0,0.0,Census Tract 9801.01
2020,25025980300,2.0,2.0,Census Tract 9803
2020,25025980700,1.0,2.0,Census Tract 9807
2020,25025980900,10.0,11.0,Census Tract 9809
2020,25025981000,2.0,7.0,Census Tract 9810
2020,25025981100,2.0,2.0,Census Tract 9811
2020,25025981201,0.0,0.0,Census Tract 9812.01
2020,25025981202,1.0,2.0,Census Tract 9812.02
2020,25025981300,1.0,12.0,Census Tract 9813
2020,25025981501,0.0,2.0,Census Tract 9815.01
2020,25025981502,,,Census Tract 9815.02
2020,25025981600,0.0,1.0,Census Tract 9816
2020,25025981700,0.0,0.0,Census Tract 9817
2020,25025981800,1.0,3.0,Census Tract 9818
2020,25025981900,0.0,0.0,Census Tract 9819
2020,25025990101,0.0,0.0,Census Tract 9901.01
2020,25025999999,,,Census Tract 9999.99
