YEAR,GEOID,zero_nine,ten_nineteen,twenty_thirtyfour,thirtyfive_fiftyfour,fiftyfive_sixtyfour,sixtyfive_more,NAME
2010,25025110301,313,308,473,785,317,209,Census Tract 1103.01
2010,25025110401,474,497,804,1095,380,316,Census Tract 1104.01
2010,25025110403,482,526,831,1384,566,520,Census Tract 1104.03
2010,25025110501,381,376,630,1072,375,419,Census Tract 1105.01
2010,25025110502,427,431,853,1206,433,456,Census Tract 1105.02
2010,25025110601,307,249,335,765,409,904,Census Tract 1106.01
2010,25025110607,510,379,1046,1480,567,954,Census Tract 1106.07
2010,25025120103,175,105,339,480,239,170,Census Tract 1201.03
2010,25025120104,236,175,816,664,205,144,Census Tract 1201.04
2010,25025120105,253,309,231,634,480,559,Census Tract 1201.05
2010,25025120201,336,215,1330,986,302,270,Census Tract 1202.01
2010,25025120301,507,464,1639,1300,539,346,Census Tract 1203.01
2010,25025120400,448,263,1949,1743,718,630,Census Tract 1204
2010,25025120500,237,261,868,604,185,176,Census Tract 1205
2010,25025120600,188,101,1087,644,205,110,Census Tract 1206
2010,25025120700,140,95,830,501,206,242,Census Tract 1207
2010,25025130101,712,422,1202,1792,852,926,Census Tract 1301.01
2010,25025130200,506,449,771,1365,664,751,Census Tract 1302
2010,25025130300,549,492,664,1373,650,691,Census Tract 1303
2010,25025130402,492,437,789,1478,570,871,Census Tract 1304.02
2010,25025130404,258,278,499,818,342,706,Census Tract 1304.04
2010,25025130406,1021,617,1086,1308,448,627,Census Tract 1304.06
2010,25025140102,564,682,811,1355,450,539,Census Tract 1401.02
2010,25025140105,416,569,738,1116,423,413,Census Tract 1401.05
2010,25025140106,318,279,401,499,184,220,Census Tract 1401.06
2010,25025140107,281,345,476,770,324,335,Census Tract 1401.07
2010,25025140201,266,251,455,596,265,239,Census Tract 1402.01
2010,25025140202,750,790,978,1679,682,721,Census Tract 1402.02
2010,25025140300,734,945,1229,1849,754,871,Census Tract 1403
2010,25025140400,867,1100,1533,2133,1007,1010,Census Tract 1404
2010,25025980101,,,,,,,Census Tract 9801.01
2010,25025980300,,,,,,,Census Tract 9803
2010,25025980700,,,,,,,Census Tract 9807
2010,25025980900,,,,,,,Census Tract 9809
2010,25025981000,,,,,,,Census Tract 9810
2010,25025981100,,,,,,,Census Tract 9811
2010,25025981201,,,,,,,Census Tract 9812.01
2010,25025981202,,,,,,,Census Tract 9812.02
2010,25025981300,,,,,,,Census Tract 9813
2010,25025981501,,,,,,,Census Tract 9815.01
2010,25025981502,,,,,,,Census Tract 9815.02
2010,25025981600,,,,,,,Census Tract 9816
2010,25025981700,,,,,,,Census Tract 9817
2010,25025981800,,,,,,,Census Tract 9818
2010,25025981900,,,,,,,Census Tract 9819
2020,25025000101,47,164,1196,401,71,152,Census Tract 1.01
2020,25025000102,187,370,1904,812,204,309,Census Tract 1.02
2020,25025000201,518,228,2083,1004,211,377,Census Tract 2.01
2020,25025000202,498,432,1650,980,201,426,Census Tract 2.02
2020,25025000301,184,112,1724,505,83,288,Census Tract 3.01
2020,25025000302,336,88,1585,820,210,407,Census Tract 3.02
2020,25025000401,217,64,3086,565,367,1238,Census Tract 4.01
2020,25025000402,316,183,2028,770,298,503,Census Tract 4.02
2020,25025000502,40,987,3503,406,215,374,Census Tract 5.02
2020,25025000503,57,87,1332,285,199,161,Census Tract 5.03
2020,25025000505,0,189,1129,489,222,303,Census Tract 5.05
2020,25025000506,41,37,1746,485,81,371,Census Tract 5.06
2020,25025000601,170,167,2097,627,454,466,Census Tract 6.01
2020,25025000603,68,119,590,301,201,160,Census Tract 6.03
2020,25025000604,113,65,1466,428,47,249,Census Tract 6.04
2020,25025000701,26,4,3572,417,270,296,Census Tract 7.01
2020,25025000703,0,5,1741,106,26,41,Census Tract 7.03
2020,25025000704,157,12,3247,430,144,155,Census Tract 7.04
2020,25025000804,132,403,1636,1067,292,188,Census Tract 8.04
2020,25025000805,7,197,2497,157,99,199,Census Tract 8.05
2020,25025000806,82,465,1930,101,42,25,Census Tract 8.06
2020,25025000807,0,1899,1591,21,12,0,Census Tract 8.07
2020,25025010103,0,1796,1644,150,39,10,Census Tract 101.03
2020,25025010104,105,1383,2518,432,213,376,Census Tract 101.04
2020,25025010204,26,1056,2144,337,110,66,Census Tract 102.04
2020,25025010205,269,161,2219,821,196,220,Census Tract 102.05
2020,25025010206,0,95,1374,417,50,31,Census Tract 102.06
2020,25025010300,22,2767,2560,49,37,24,Census Tract 103
2020,25025010403,29,132,1497,635,34,414,Census Tract 104.03
2020,25025010404,67,2029,2318,412,93,132,Census Tract 104.04
2020,25025010405,199,2372,2894,255,124,370,Census Tract 104.05
2020,25025010408,38,45,1028,175,84,33,Census Tract 104.08
2020,25025010500,113,517,1759,404,261,402,Census Tract 105
2020,25025010600,134,42,1288,877,329,736,Census Tract 106
2020,25025010701,86,212,1099,477,163,205,Census Tract 107.01
2020,25025010702,94,156,963,514,385,511,Census Tract 107.02
2020,25025010801,32,322,1133,542,467,461,Census Tract 108.01
2020,25025010802,189,172,1579,785,420,284,Census Tract 108.02
2020,25025020101,173,172,1864,778,614,1087,Census Tract 201.01
2020,25025020200,149,60,1982,630,244,337,Census Tract 202
2020,25025020301,123,99,1159,426,155,380,Census Tract 203.01
2020,25025020302,40,22,539,179,85,90,Census Tract 203.02
2020,25025020304,0,23,478,469,106,20,Census Tract 203.04
2020,25025020305,258,192,961,1094,456,511,Census Tract 203.05
2020,25025030100,75,0,1567,226,140,233,Census Tract 301
2020,25025030200,43,23,1273,187,98,82,Census Tract 302
2020,25025030301,63,46,289,264,228,750,Census Tract 303.01
2020,25025030302,117,486,1039,451,260,176,Census Tract 303.02
2020,25025030400,188,28,1964,915,339,558,Census Tract 304
2020,25025030500,145,11,1269,461,218,328,Census Tract 305
2020,25025040100,331,93,520,806,284,462,Census Tract 401
2020,25025040200,361,275,477,519,171,128,Census Tract 402
2020,25025040300,750,344,1462,1257,340,602,Census Tract 403
2020,25025040401,552,209,606,1098,366,385,Census Tract 404.01
2020,25025040600,462,79,1502,998,278,237,Census Tract 406
2020,25025040801,582,270,950,1054,989,705,Census Tract 408.01
2020,25025050101,810,681,1214,1689,713,432,Census Tract 501.01
2020,25025050200,812,611,1833,1542,479,349,Census Tract 502
2020,25025050300,331,294,828,880,426,457,Census Tract 503
2020,25025050400,150,223,837,733,183,266,Census Tract 504
2020,25025050500,233,270,919,724,151,97,Census Tract 505
2020,25025050600,315,193,1288,569,174,53,Census Tract 506
2020,25025050700,614,650,1628,2024,442,245,Census Tract 507
2020,25025050901,558,665,1509,1323,435,263,Census Tract 509.01
2020,25025051000,461,469,1670,1042,783,498,Census Tract 510
2020,25025051101,699,679,2340,2159,906,802,Census Tract 511.01
2020,25025051200,178,189,1418,576,371,444,Census Tract 512
2020,25025060101,256,200,1632,795,318,335,Census Tract 601.01
2020,25025060200,57,127,1056,451,189,227,Census Tract 602
2020,25025060301,210,172,2190,753,256,448,Census Tract 603.01
2020,25025060400,474,56,2970,838,568,443,Census Tract 604
2020,25025060501,296,242,1706,1295,421,375,Census Tract 605.01
2020,25025060601,72,87,846,541,100,185,Census Tract 606.01
2020,25025060602,12,0,203,28,71,0,Census Tract 606.02
2020,25025060603,45,56,523,319,61,17,Census Tract 606.03
2020,25025060604,85,49,405,687,280,102,Census Tract 606.04
2020,25025060700,360,378,551,635,225,305,Census Tract 607
2020,25025060800,113,95,1990,1292,351,235,Census Tract 608
2020,25025061000,572,237,1067,888,257,203,Census Tract 610
2020,25025061101,277,331,672,495,390,134,Census Tract 611.01
2020,25025061201,59,0,1108,313,222,21,Census Tract 612.01
2020,25025061202,,,,,,,Census Tract 612.02
2020,25025061203,143,0,779,671,115,270,Census Tract 612.03
2020,25025061204,184,0,208,517,64,150,Census Tract 612.04
2020,25025070102,80,725,745,380,164,700,Census Tract 701.02
2020,25025070103,107,105,257,71,19,0,Census Tract 701.03
2020,25025070104,146,86,655,722,330,265,Census Tract 701.04
2020,25025070201,57,1100,994,313,259,475,Census Tract 702.01
2020,25025070202,516,122,1233,857,406,593,Census Tract 702.02
2020,25025070301,338,76,922,844,315,274,Census Tract 703.01
2020,25025070302,178,35,636,571,379,252,Census Tract 703.02
2020,25025070402,48,156,1188,493,399,498,Census Tract 704.02
2020,25025070501,120,72,784,574,79,156,Census Tract 705.01
2020,25025070502,411,537,710,1277,879,485,Census Tract 705.02
2020,25025070600,307,197,710,779,278,249,Census Tract 706
2020,25025070700,190,83,646,803,374,513,Census Tract 707
2020,25025070801,18,0,781,75,18,128,Census Tract 708.01
2020,25025070802,78,84,1299,525,270,302,Census Tract 708.02
2020,25025070901,125,125,232,559,161,148,Census Tract 709.01
2020,25025070902,167,16,767,487,203,162,Census Tract 709.02
2020,25025071101,399,0,1580,1004,582,527,Census Tract 711.01
2020,25025071201,342,392,821,1195,417,915,Census Tract 712.01
2020,25025080100,278,307,963,791,209,252,Census Tract 801
2020,25025080300,394,111,1018,288,305,84,Census Tract 803
2020,25025080401,422,442,607,687,292,464,Census Tract 804.01
2020,25025080500,535,474,881,823,376,366,Census Tract 805
2020,25025080601,214,1280,1454,406,264,290,Census Tract 806.01
2020,25025080801,420,1434,1781,625,416,184,Census Tract 808.01
2020,25025080900,32,30,2491,433,78,368,Census Tract 809
2020,25025081001,216,682,2351,801,408,682,Census Tract 810.01
2020,25025081101,104,13,698,138,71,207,Census Tract 811.01
2020,25025081102,19,128,1464,525,233,579,Census Tract 811.02
2020,25025081200,709,588,1243,661,542,254,Census Tract 812
2020,25025081301,228,343,421,627,269,510,Census Tract 813.01
2020,25025081302,97,463,348,448,400,564,Census Tract 813.02
2020,25025081400,158,217,1137,741,433,311,Census Tract 814
2020,25025081500,234,403,1042,436,496,352,Census Tract 815
2020,25025081700,531,417,1070,955,613,652,Census Tract 817
2020,25025081800,518,410,629,845,343,388,Census Tract 818
2020,25025081900,291,418,671,848,784,376,Census Tract 819
2020,25025082000,297,654,934,831,553,439,Census Tract 820
2020,25025082100,604,661,1606,1044,584,921,Census Tract 821
2020,25025090100,631,869,1410,1167,493,720,Census Tract 901
2020,25025090200,415,481,594,517,159,245,Census Tract 902
2020,25025090300,519,374,839,697,369,273,Census Tract 903
2020,25025090400,539,887,880,1212,486,411,Census Tract 904
2020,25025090600,274,308,737,701,279,328,Census Tract 906
2020,25025090700,269,180,1606,978,547,478,Census Tract 907
2020,25025090901,138,693,1590,446,123,229,Census Tract 909.01
2020,25025091001,282,133,927,651,377,402,Census Tract 910.01
2020,25025091100,285,364,1972,1149,613,548,Census Tract 911
2020,25025091200,334,340,867,983,373,303,Census Tract 912
2020,25025091300,327,424,857,640,288,223,Census Tract 913
2020,25025091400,364,531,705,968,369,400,Census Tract 914
2020,25025091500,629,691,1269,1165,523,475,Census Tract 915
2020,25025091600,338,359,626,991,213,310,Census Tract 916
2020,25025091700,502,523,938,827,255,487,Census Tract 917
2020,25025091800,308,755,785,922,366,446,Census Tract 918
2020,25025091900,806,630,1297,851,508,457,Census Tract 919
2020,25025092000,596,817,1565,1766,500,658,Census Tract 920
2020,25025092101,574,576,2074,1942,828,1042,Census Tract 921.01
2020,25025092200,460,298,533,1198,474,519,Census Tract 922
2020,25025092300,333,694,849,899,336,448,Census Tract 923
2020,25025092400,1029,1191,1620,1333,517,699,Census Tract 924
2020,25025100100,1051,1039,2108,1488,606,732,Census Tract 1001
2020,25025100200,437,649,888,897,452,460,Census Tract 1002
2020,25025100300,517,625,1039,923,415,751,Census Tract 1003
2020,25025100400,716,1005,1114,1490,591,891,Census Tract 1004
2020,25025100500,899,722,1735,1981,833,764,Census Tract 1005
2020,25025100601,819,391,2234,1797,430,460,Census Tract 1006.01
2020,25025100603,93,62,753,703,287,153,Census Tract 1006.03
2020,25025100700,403,874,827,1417,431,791,Census Tract 1007
2020,25025100800,538,537,1554,1935,487,1218,Census Tract 1008
2020,25025100900,601,471,942,1374,523,786,Census Tract 1009
2020,25025101001,875,862,1457,1910,781,878,Census Tract 1010.01
2020,25025101002,975,643,1412,1565,622,910,Census Tract 1010.02
2020,25025101101,306,636,879,1052,279,589,Census Tract 1011.01
2020,25025101102,710,888,1201,1312,626,643,Census Tract 1011.02
2020,25025110104,101,485,369,622,368,233,Census Tract 1101.04
2020,25025110105,189,81,1449,639,428,148,Census Tract 1101.05
2020,25025110106,183,37,448,475,214,494,Census Tract 1101.06
2020,25025110201,416,416,489,713,403,257,Census Tract 1102.01
2020,25025110301,316,269,561,897,291,415,Census Tract 1103.01
2020,25025110401,680,391,983,972,669,462,Census Tract 1104.01
2020,25025110403,572,591,849,1589,667,743,Census Tract 1104.03
2020,25025110501,274,425,822,1073,542,417,Census Tract 1105.01
2020,25025110502,565,486,1087,1468,600,468,Census Tract 1105.02
2020,25025110601,246,290,311,678,405,1307,Census Tract 1106.01
2020,25025110607,566,252,1369,1512,806,857,Census Tract 1106.07
2020,25025120103,248,105,298,558,255,320,Census Tract 1201.03
2020,25025120104,309,142,685,812,232,249,Census Tract 1201.04
2020,25025120105,235,318,311,514,431,741,Census Tract 1201.05
2020,25025120201,512,130,1720,1451,135,257,Census Tract 1202.01
2020,25025120301,525,361,1773,1428,586,479,Census Tract 1203.01
2020,25025120400,675,167,1899,1953,923,878,Census Tract 1204
2020,25025120500,342,263,1217,589,178,384,Census Tract 1205
2020,25025120600,236,56,1186,545,423,226,Census Tract 1206
2020,25025120700,280,174,753,434,228,370,Census Tract 1207
2020,25025130101,772,738,1399,2038,826,961,Census Tract 1301.01
2020,25025130200,564,526,841,1208,850,901,Census Tract 1302
2020,25025130300,512,419,820,1312,616,767,Census Tract 1303
2020,25025130402,679,405,1151,1433,874,1104,Census Tract 1304.02
2020,25025130404,269,224,601,794,518,597,Census Tract 1304.04
2020,25025130406,971,1146,1081,1653,493,737,Census Tract 1304.06
2020,25025140102,659,947,1187,1536,781,707,Census Tract 1401.02
2020,25025140105,422,449,678,1058,690,473,Census Tract 1401.05
2020,25025140106,270,389,507,537,323,303,Census Tract 1401.06
2020,25025140107,483,259,520,882,460,549,Census Tract 1401.07
2020,25025140201,489,251,570,960,242,291,Census Tract 1402.01
2020,25025140202,679,785,1448,1955,819,992,Census Tract 1402.02
2020,25025140300,637,720,1970,1725,1249,1216,Census Tract 1403
2020,25025140400,1258,988,1924,2612,1310,1529,Census Tract 1404
2020,25025980101,,,,,,,Census Tract 9801.01
2020,25025980300,,,,,,,Census Tract 9803
2020,25025980700,,,,,,,Census Tract 9807
2020,25025980900,,,,,,,Census Tract 9809
2020,25025981000,,,,,,,Census Tract 9810
2020,25025981100,,,,,,,Census Tract 9811
2020,25025981201,,,,,,,Census Tract 9812.01
2020,25025981202,,,,,,,Census Tract 9812.02
2020,25025981300,,,,,,,Census Tract 9813
2020,25025981501,,,,,,,Census Tract 9815.01
2020,25025981502,,,,,,,Census Tract 9815.02
2020,25025981600,,,,,,,Census Tract 9816
2020,25025981700,,,,,,,Census Tract 9817
2020,25025981800,,,,,,,Census Tract 9818
2020,25025981900,,,,,,,Census Tract 9819
2010,25025061202,,,,,,,Census Tract 612.02
2000,25025061202,,,,,,,Census Tract 612.02
1990,25025061202,,,,,,,Census Tract 612.02
1980,25025061202,,,,,,,Census Tract 612.02
1970,25025061202,,,,,,,Census Tract 612.02
1960,25025061202,,,,,,,Census Tract 612.02
1950,25025061202,,,,,,,Census Tract 612.02
